09:45:28.841,147099,2.70,32.19,17.58
09:45:28.942,147200,2.70,32.19,17.58
09:45:29.044,147301,2.72,32.16,17.59
09:45:29.145,147402,2.71,33.32,17.67
09:45:29.245,147503,2.69,33.32,17.67
09:45:29.347,147604,2.69,33.32,17.68
09:45:29.448,147705,2.69,26.94,17.66
09:45:29.548,147806,2.72,26.94,17.70
09:45:29.649,147907,2.72,26.03,17.70
09:45:29.751,148008,2.72,26.03,17.70
09:45:29.851,148109,2.73,26.83,17.65
09:45:29.953,148210,2.73,26.83,17.65
09:45:30.054,148311,2.74,33.05,17.49
09:45:30.155,148412,2.84,29.54,17.62
09:45:30.256,148513,2.89,29.54,17.62
09:45:30.357,148614,2.89,33.04,17.44
09:45:30.458,148715,2.95,26.48,17.33
09:45:30.559,148816,2.95,26.48,17.31
09:45:30.660,148917,2.95,25.80,17.31
09:45:30.761,149018,2.95,24.76,17.24
09:45:30.862,149119,3.35,31.89,17.06
09:45:30.963,149220,3.35,31.89,17.06
09:45:31.064,149321,3.48,33.86,16.96
09:45:31.165,149422,3.62,33.10,16.89
09:45:31.266,149523,3.75,33.10,16.81
09:45:31.366,149624,3.75,33.48,16.81
09:45:31.468,149725,3.95,32.14,17.05
09:45:31.569,149826,4.11,32.83,16.58
09:45:31.670,149927,4.11,32.83,16.58
09:45:31.771,150028,4.30,24.67,16.48
09:45:31.872,150129,4.52,25.07,16.29
09:45:31.972,150230,4.67,25.07,16.29
09:45:32.074,150331,4.67,32.65,16.23
09:45:32.175,150432,4.86,32.23,16.07
09:45:32.276,150533,5.02,32.23,15.93
09:45:32.377,150634,5.02,28.63,15.93
09:45:32.478,150735,5.21,31.91,15.90
09:45:32.579,150836,5.42,22.30,15.72
09:45:32.680,150937,5.42,22.30,15.72
09:45:32.781,151038,5.42,22.30,15.72
09:45:32.882,151139,5.81,23.57,15.82
09:45:32.982,151240,6.01,23.57,15.82
09:45:33.084,151341,6.01,26.16,15.58
09:45:33.185,151442,6.22,22.26,15.28
09:45:33.286,151543,6.42,22.26,15.55
09:45:33.387,151644,6.42,22.82,15.55
09:45:33.488,151745,6.62,23.64,15.37
09:45:33.589,151846,6.85,22.65,14.97
09:45:33.690,151947,6.85,22.65,14.97
09:45:33.791,152048,7.06,21.61,15.01
09:45:33.892,152149,7.26,20.89,14.96
09:45:33.993,152250,7.43,20.89,14.96
09:45:34.094,152351,7.43,20.02,14.80
09:45:34.195,152452,7.58,20.43,14.70
09:45:34.296,152553,7.76,20.43,14.53
09:45:34.397,152654,7.76,23.82,14.53
09:45:34.498,152755,7.88,21.43,14.68
09:45:34.599,152856,8.15,19.30,14.44
09:45:34.700,152957,8.15,19.30,14.44
09:45:34.801,153058,8.36,19.13,14.35
09:45:34.902,153159,8.56,18.93,14.23
09:45:35.003,153260,8.78,18.93,14.23
09:45:35.104,153361,8.78,18.75,14.10
09:45:35.205,153462,8.94,18.70,14.04
09:45:35.306,153563,9.07,18.70,14.06
09:45:35.407,153664,9.07,18.49,14.06
09:45:35.508,153765,9.27,18.33,13.97
09:45:35.609,153866,9.44,18.03,13.89
09:45:35.710,153967,9.44,18.03,13.89
09:45:35.811,154068,9.44,18.03,13.89
09:45:35.912,154169,9.86,17.72,13.76
09:45:36.013,154270,10.07,17.72,13.76
09:45:36.114,154371,10.07,17.48,13.75
09:45:36.215,154472,10.22,17.30,13.69
09:45:36.316,154573,10.41,17.30,13.61
09:45:36.417,154674,10.41,17.11,13.61
09:45:36.518,154775,10.58,16.94,13.55
09:45:36.619,154876,10.73,16.73,13.54
09:45:36.720,154977,10.73,16.73,13.54
09:45:36.821,155078,10.87,16.49,13.37
09:45:36.922,155179,11.08,16.29,13.42
09:45:37.023,155280,11.24,16.29,13.42
09:45:37.124,155381,11.24,16.09,13.24
09:45:37.225,155482,11.54,15.83,13.26
09:45:37.326,155583,11.72,15.83,13.25
09:45:37.427,155684,11.72,15.63,13.25
09:45:37.528,155785,11.88,15.45,13.25
09:45:37.629,155886,11.98,15.26,13.28
09:45:37.730,155987,11.98,15.26,13.28
09:45:37.831,156088,12.10,15.07,13.25
09:45:37.932,156189,12.29,14.93,13.22
09:45:38.033,156290,12.46,14.93,13.22
09:45:38.134,156391,12.46,14.72,13.19
09:45:38.235,156492,12.72,14.54,13.19
09:45:38.336,156593,12.83,14.43,13.14
09:45:38.437,156694,12.83,14.43,13.14
09:45:38.538,156795,13.03,14.26,13.17
09:45:38.639,156896,13.27,14.05,13.15
09:45:38.740,156997,13.27,14.05,13.15
09:45:38.841,157098,13.27,14.05,13.15
09:45:38.942,157199,13.63,13.70,13.05
09:45:39.043,157300,13.82,13.70,13.09
09:45:39.144,157401,13.82,13.48,13.09
09:45:39.245,157502,13.96,13.27,13.06
09:45:39.346,157603,14.25,13.04,13.13
09:45:39.447,157704,14.25,13.04,13.13
09:45:39.548,157805,14.38,12.86,13.21
09:45:39.649,157906,14.54,12.71,13.19
09:45:39.750,158007,14.72,12.71,13.19
09:45:39.851,158108,14.72,12.71,13.21
09:45:39.952,158209,14.72,12.71,13.21
09:45:40.053,158310,15.11,12.71,13.22
09:45:40.154,158411,15.11,12.10,13.22
09:45:40.255,158512,15.25,12.01,13.17
09:45:40.356,158613,15.47,11.74,13.22
09:45:40.457,158714,15.47,11.74,13.22
09:45:40.558,158815,15.61,11.61,13.30
09:45:40.659,158916,15.85,11.34,13.36
09:45:40.760,159017,16.05,11.34,13.36
09:45:40.861,159118,16.05,11.19,13.37
09:45:40.962,159219,16.31,11.05,13.40
09:45:41.063,159320,16.49,11.05,13.46
09:45:41.164,159421,16.49,10.89,13.46
09:45:41.265,159522,16.67,10.67,13.50
09:45:41.366,159623,16.84,10.44,13.60
09:45:41.467,159724,16.84,10.44,13.60
09:45:41.568,159825,16.99,10.25,13.67
09:45:41.669,159926,17.23,10.05,13.66
09:45:41.770,160027,17.23,10.05,13.66
09:45:41.871,160128,17.23,10.05,13.66
09:45:41.972,160229,17.69,9.78,13.87
09:45:42.073,160330,17.81,9.78,13.83
09:45:42.174,160431,17.81,9.63,13.83
09:45:42.275,160532,17.98,9.37,13.94
09:45:42.376,160633,18.12,9.25,13.89
09:45:42.477,160734,18.12,9.25,13.89
09:45:42.578,160835,18.34,8.99,14.00
09:45:42.679,160936,18.49,8.77,14.10
09:45:42.780,161037,18.63,8.77,14.10
09:45:42.881,161138,18.63,8.71,14.16
09:45:42.982,161239,18.87,8.48,14.18
09:45:43.083,161340,19.01,8.48,14.21
09:45:43.184,161441,19.01,8.40,14.21
09:45:43.285,161542,19.24,8.15,14.33
09:45:43.386,161643,19.35,7.90,14.35
09:45:43.487,161744,19.35,7.90,14.35
09:45:43.588,161845,19.55,7.78,14.38
09:45:43.689,161946,19.76,7.57,14.55
09:45:43.790,162047,19.76,7.57,14.55
09:45:43.891,162148,19.76,7.57,14.55
09:45:43.992,162249,20.13,7.21,14.64
09:45:44.093,162350,20.38,7.21,14.78
09:45:44.194,162451,20.38,7.12,14.78
09:45:44.295,162552,20.58,6.92,14.91
09:45:44.396,162653,20.71,6.79,16.14
09:45:44.497,162754,20.71,6.79,16.14
09:45:44.598,162855,21.01,6.56,15.12
09:45:44.699,162956,21.16,6.42,15.30
09:45:44.800,163057,21.16,6.42,15.30
09:45:44.901,163158,21.16,6.42,15.30
09:45:45.002,163259,21.58,6.08,15.51
09:45:45.103,163360,21.67,6.08,15.44
09:45:45.204,163461,21.67,5.81,15.44
09:45:45.305,163562,21.99,5.68,15.60
09:45:45.406,163663,22.08,5.48,15.84
09:45:45.507,163764,22.08,5.48,15.84
09:45:45.608,163865,22.48,5.26,15.86
09:45:45.709,163966,22.50,5.10,15.99
09:45:45.810,164067,22.67,5.10,16.13
09:45:45.911,164168,22.67,4.90,16.13
09:45:46.012,164269,22.88,4.72,16.25
09:45:46.113,164370,23.09,4.55,16.34
09:45:46.214,164471,23.09,4.55,16.34
09:45:46.315,164572,23.27,4.36,16.47
09:45:46.416,164673,23.44,4.16,17.55
09:45:46.517,164774,23.59,4.16,17.55
09:45:46.618,164875,23.59,4.06,20.83
09:45:46.719,164976,23.77,3.87,20.89
09:45:46.820,165077,23.96,3.87,19.02
09:45:46.921,165178,23.96,3.72,19.02
09:45:47.022,165279,24.18,3.57,19.99
09:45:47.123,165380,24.35,3.44,20.15
09:45:47.224,165481,24.35,3.44,20.15
09:45:47.325,165582,24.47,3.28,17.26
09:45:47.426,165683,24.63,3.14,21.24
09:45:47.527,165784,24.88,3.14,21.24
09:45:47.628,165885,24.88,3.04,17.52
09:45:47.729,165986,25.01,3.06,21.45
09:45:47.830,166087,25.01,3.06,21.45
09:45:47.931,166188,25.01,3.06,21.45
09:45:48.032,166289,33.13,2.66,17.72
09:45:48.133,166390,34.06,2.58,17.73
09:45:48.234,166491,34.06,2.58,17.73
09:45:48.335,166592,33.94,2.60,17.69
09:45:48.436,166693,30.70,2.61,20.56
09:45:48.537,166794,26.10,2.61,20.56
09:45:48.638,166895,26.10,2.72,17.65
09:45:48.739,166996,26.66,2.81,17.67
09:45:48.840,167097,28.81,2.81,21.25
09:45:48.941,167198,28.81,2.90,21.25
09:45:49.042,167299,25.73,3.05,21.12
09:45:49.143,167400,25.67,3.15,18.25
09:45:49.244,167501,25.67,3.15,18.25
09:45:49.345,167602,25.76,3.35,17.40
09:45:49.446,167703,32.28,3.52,19.94
09:45:49.547,167804,25.91,3.52,19.94
09:45:49.648,167905,25.91,3.73,17.02
09:45:49.749,168006,25.94,3.98,20.55
09:45:49.850,168107,33.72,3.98,17.75
09:45:49.951,168208,33.72,4.17,17.75
09:45:50.052,168309,33.83,4.31,17.19
09:45:50.153,168410,25.86,4.53,16.46
09:45:50.254,168511,25.86,4.53,16.46
09:45:50.355,168612,25.92,4.69,16.40
09:45:50.456,168713,26.01,4.89,16.26
09:45:50.557,168814,25.97,4.89,16.26
09:45:50.658,168915,25.97,5.12,16.21
09:45:50.759,169016,25.97,5.30,15.90
09:45:50.860,169117,25.97,5.30,15.90
09:45:50.961,169218,25.97,5.30,15.90
09:45:51.062,169319,26.03,5.75,15.72
09:45:51.163,169420,26.13,5.75,17.04
09:45:51.264,169521,26.13,5.75,17.04
09:45:51.365,169622,26.13,5.75,17.04
09:45:51.466,169723,26.29,6.39,25.73
09:45:51.567,169824,33.84,6.39,25.73
09:45:51.668,169925,33.84,6.67,17.85
09:45:51.769,170026,26.37,6.92,15.07
09:45:51.870,170127,27.23,6.92,15.04
09:45:51.971,170228,27.23,7.11,15.04
09:45:52.072,170329,26.37,7.33,23.57
09:45:52.173,170430,30.20,7.51,23.64
09:45:52.274,170531,30.20,7.51,23.64
09:45:52.375,170632,26.55,7.71,23.33
09:45:52.476,170733,26.60,7.92,24.92
09:45:52.577,170834,26.64,7.92,24.92
09:45:52.678,170935,26.64,8.11,14.69
09:45:52.779,171036,26.70,8.37,21.05
09:45:52.880,171137,26.75,8.56,24.69
09:45:52.981,171238,26.75,8.56,24.69
09:45:53.082,171339,26.78,8.76,17.02
09:45:53.183,171440,26.86,8.94,17.03
09:45:53.284,171541,27.02,8.94,17.03
09:45:53.385,171642,27.02,9.19,24.58
09:45:53.486,171743,27.01,9.41,19.47
09:45:53.587,171844,27.06,9.41,16.86
09:45:53.688,171945,27.06,9.69,16.86
09:45:53.789,172046,27.13,9.85,23.52
09:45:53.890,172147,27.13,9.85,23.52
09:45:53.991,172248,27.13,9.85,23.52
09:45:54.092,172349,27.32,10.23,22.49
09:45:54.193,172450,27.36,10.42,16.83
09:45:54.294,172551,28.39,10.42,16.83
09:45:54.395,172652,28.39,10.62,16.34
09:45:54.496,172753,27.56,10.86,16.23
09:45:54.597,172854,27.56,10.86,16.73
09:45:54.698,172955,27.56,10.98,16.73
09:45:54.799,173056,27.68,11.18,20.11
09:45:54.900,173157,27.68,11.33,16.05
09:45:55.001,173258,27.68,11.33,16.05
09:45:55.102,173359,27.87,11.51,13.29
09:45:55.203,173460,31.58,11.67,13.20
09:45:55.304,173561,28.93,11.67,13.20
09:45:55.405,173662,28.93,11.85,13.18
09:45:55.506,173763,28.16,12.08,15.83
09:45:55.607,173864,28.18,12.08,13.02
09:45:55.708,173965,28.18,12.23,13.02
09:45:55.809,174066,28.18,12.50,13.10
09:45:55.910,174167,28.24,12.50,13.09
09:45:56.011,174268,28.24,12.50,13.09
09:45:56.112,174369,28.24,12.50,13.09
09:45:56.213,174470,35.14,13.00,12.81
09:45:56.314,174571,35.11,13.00,12.81
09:45:56.415,174672,35.11,13.24,12.60
09:45:56.516,174773,35.08,13.07,12.28
09:45:56.617,174874,35.03,13.07,12.22
09:45:56.718,174975,35.03,13.12,12.22
09:45:56.819,175076,34.93,13.18,12.04
09:45:56.920,175177,34.93,13.18,12.04
09:45:57.021,175278,34.93,13.18,12.04
09:45:57.122,175379,31.21,13.22,11.75
09:45:57.223,175480,30.98,13.30,11.58
09:45:57.324,175581,27.43,13.30,11.58
09:45:57.425,175682,27.43,13.36,11.40
09:45:57.526,175783,34.48,13.45,11.22
09:45:57.627,175884,34.31,13.45,11.07
09:45:57.728,175985,34.31,13.50,11.07
09:45:57.829,176086,33.71,13.54,10.81
09:45:57.930,176187,33.93,13.55,10.56
09:45:58.031,176288,33.93,13.55,10.56
09:45:58.132,176389,33.66,13.60,10.42
09:45:58.233,176490,32.20,13.69,10.28
09:45:58.334,176591,29.91,13.69,10.28
09:45:58.435,176692,29.91,13.75,10.17
09:45:58.536,176793,33.61,13.80,10.00
09:45:58.637,176894,33.34,13.80,9.73
09:45:58.738,176995,33.34,13.84,9.73
09:45:58.839,177096,33.21,13.88,9.44
09:45:58.940,177197,29.37,13.94,9.25
09:45:59.041,177298,29.37,13.94,9.25
09:45:59.142,177399,30.47,13.97,9.12
09:45:59.243,177500,29.29,14.08,8.98
09:45:59.344,177601,32.65,14.08,8.98
09:45:59.446,177702,32.65,14.17,8.75
09:45:59.547,177803,32.49,14.28,8.52
09:45:59.648,177904,32.35,14.28,8.39
09:45:59.748,178005,32.35,14.36,8.39
09:45:59.849,178106,28.15,14.43,8.22
09:45:59.950,178207,28.15,14.43,8.22
09:46:00.051,178308,28.15,14.43,8.22
09:46:00.152,178409,28.00,14.52,7.85
09:46:00.253,178510,29.27,14.64,7.68
09:46:00.354,178611,29.90,14.64,7.48
09:46:00.455,178712,29.90,14.69,7.48
09:46:00.556,178813,31.55,14.74,7.29
09:46:00.657,178914,28.95,14.82,7.08
09:46:00.758,179015,28.95,14.82,7.08
09:46:00.859,179116,26.52,15.05,6.93
09:46:00.960,179217,31.17,15.09,6.73
09:46:01.061,179318,28.52,15.09,6.73
09:46:01.163,179419,28.52,15.07,6.53
09:46:01.263,179520,25.86,15.30,6.39
09:46:01.364,179621,25.78,15.30,6.16
09:46:01.465,179722,25.78,15.48,6.16
09:46:01.566,179823,26.71,15.52,5.98
09:46:01.667,179924,26.71,15.61,5.76
09:46:01.768,180025,26.71,15.61,5.76
09:46:01.869,180126,29.73,15.78,5.57
09:46:01.970,180227,29.73,15.78,5.57
09:46:02.071,180328,26.15,15.78,5.57
09:46:02.172,180429,26.15,15.98,5.21
09:46:02.273,180530,28.37,16.04,4.98
09:46:02.374,180631,29.82,16.04,4.77
09:46:02.475,180732,29.82,16.22,4.77
09:46:02.576,180833,29.77,16.34,4.63
09:46:02.677,180934,25.21,16.41,4.38
09:46:02.778,181035,25.21,16.41,4.38
09:46:02.879,181136,24.55,16.58,4.24
09:46:02.980,181237,24.55,16.58,4.24
09:46:03.081,181338,29.19,16.58,4.24
09:46:03.182,181439,29.19,16.70,3.87
09:46:03.283,181540,28.62,16.83,3.69
09:46:03.384,181641,24.46,16.83,3.55
