13:37:18.180,597802,11.62,14.31,11.87,24.94,-0.75,10.08,-0.27
13:37:18.282,597904,11.62,15.63,11.87,24.94,-0.59,10.63,-0.31
13:37:18.384,598007,11.62,15.63,11.87,24.94,-0.98,11.14,-0.08
13:37:18.487,598109,11.61,15.44,11.94,24.97,-0.59,8.75,-1.37
13:37:18.589,598211,11.69,11.46,11.97,24.97,-0.75,10.00,-1.02
13:37:18.691,598313,11.69,11.46,11.97,24.79,-1.22,11.61,-0.43
13:37:18.793,598416,11.72,11.53,11.91,24.77,-0.67,7.02,-2.67
13:37:18.896,598518,11.64,11.53,11.91,24.77,-1.49,10.08,-1.18
13:37:18.997,598620,11.64,11.48,11.87,11.99,-0.94,9.61,-1.96
13:37:19.099,598721,11.64,11.48,11.87,11.99,-1.57,9.38,-1.49
13:37:19.201,598824,11.64,11.48,11.87,11.99,-1.06,9.34,-1.92
13:37:19.303,598925,11.65,11.45,11.87,12.00,-1.37,9.34,-1.41
13:37:19.406,599028,11.65,11.45,11.87,12.00,-0.86,10.75,-1.10
13:37:19.509,599130,11.65,11.45,11.87,11.95,-1.14,9.61,-1.45
13:37:19.610,599233,11.65,11.48,11.90,12.01,-0.90,9.45,-1.65
13:37:19.713,599335,11.65,11.48,11.90,12.01,-1.14,9.81,-1.29
13:37:19.815,599437,11.64,11.49,11.89,11.97,-1.02,10.00,-1.37
13:37:19.917,599540,11.64,11.47,11.88,11.97,-0.98,9.26,-1.69
13:37:20.018,599641,11.64,11.47,11.88,11.95,-1.37,9.34,-1.61
13:37:20.120,599742,11.64,11.46,11.91,11.96,-1.41,10.04,-1.10
13:37:20.222,599845,11.65,11.46,11.91,11.96,-0.75,10.04,-1.45
13:37:20.324,599947,11.65,11.47,11.90,11.95,-1.02,9.53,-1.65
13:37:20.427,600049,11.61,11.50,11.86,11.93,-1.06,9.57,-1.53
13:37:20.529,600152,11.61,11.50,11.86,11.93,-0.94,9.85,-1.57
13:37:20.631,600254,11.60,11.48,11.86,11.97,-0.75,9.73,-1.69
13:37:20.732,600355,11.66,11.47,11.86,11.97,-1.06,9.69,-1.53
13:37:20.835,600457,11.66,11.47,11.87,12.00,-1.02,9.49,-1.57
13:37:20.936,600559,11.68,11.53,11.93,12.01,-0.82,9.85,-1.69
13:37:21.039,600661,11.68,11.53,11.93,12.01,-0.86,10.04,-1.37
13:37:21.141,600763,11.67,11.44,11.92,12.03,-0.94,9.69,-1.57
13:37:21.244,600866,11.68,11.48,11.89,12.03,-0.71,9.49,-1.69
13:37:21.347,600969,11.68,11.48,11.89,12.01,-0.98,9.65,-1.53
13:37:21.450,601072,11.66,11.50,11.94,11.95,-1.14,9.61,-1.37
13:37:21.553,601175,11.67,11.49,11.94,11.95,-0.98,9.61,-1.53
13:37:21.654,601277,11.67,11.49,11.86,11.94,-0.82,10.04,-1.45
13:37:21.757,601379,11.66,11.49,11.90,11.98,-1.02,9.69,-1.37
13:37:21.859,601482,11.66,11.49,11.90,11.98,-0.94,9.73,-1.45
13:37:21.961,601584,11.68,11.49,11.86,11.94,-0.78,9.77,-1.37
13:37:22.064,601686,11.69,11.51,11.93,11.94,-1.10,9.96,-1.06
13:37:22.167,601789,11.69,11.51,11.93,12.00,-0.82,9.77,-1.33
13:37:22.268,601891,11.68,11.54,11.89,12.00,-0.90,9.85,-1.41
13:37:22.371,601993,11.69,11.54,11.89,12.00,-0.78,10.00,-1.26
13:37:22.472,602095,11.69,11.52,11.93,11.98,-0.94,9.73,-1.33
13:37:22.574,602196,11.69,11.52,11.93,11.98,-0.94,9.81,-1.22
13:37:22.676,602299,11.69,11.52,11.93,11.98,-1.06,9.61,-1.41
13:37:22.780,602402,11.67,11.50,11.90,11.94,-1.02,9.65,-1.33
13:37:22.883,602505,11.67,11.49,11.90,11.94,-0.86,9.73,-1.26
13:37:22.985,602607,11.67,11.49,11.88,11.99,-1.22,9.96,-1.10
13:37:23.087,602709,11.67,11.47,11.84,11.97,-1.22,9.41,-1.37
13:37:23.190,602812,11.66,11.47,11.84,11.97,-0.75,10.04,-1.22
13:37:23.291,602914,11.66,11.51,11.87,11.95,-1.14,9.92,-0.94
13:37:23.394,603016,11.65,11.50,11.86,11.95,-0.82,9.77,-1.45
13:37:23.496,603119,11.65,11.50,11.86,11.91,-0.90,9.77,-1.29
13:37:23.599,603221,11.65,11.50,11.86,11.91,-0.63,9.81,-1.45
13:37:23.701,603323,11.65,11.50,11.86,11.91,-0.71,9.73,-1.41
13:37:23.803,603426,11.65,11.50,11.86,11.91,-0.86,9.65,-1.18
13:37:23.906,603529,11.65,11.51,11.87,11.92,-0.78,9.89,-1.14
13:37:24.009,603631,11.65,11.51,11.87,11.92,-0.75,10.12,-1.10
13:37:24.111,603733,11.66,11.50,11.87,11.92,-0.82,9.61,-1.29
13:37:24.213,603836,11.65,11.50,11.85,11.92,-0.78,9.49,-1.45
13:37:24.315,603938,11.65,11.50,11.85,11.92,-0.98,10.00,-0.90
13:37:24.418,604040,11.64,11.47,11.87,11.91,-0.90,10.08,-1.06
13:37:24.520,604143,11.66,11.47,11.87,11.91,-0.71,10.16,-1.06
13:37:24.622,604245,11.66,11.51,11.85,11.89,-0.90,10.00,-1.10
13:37:24.725,604347,11.66,11.49,11.87,11.94,-0.90,9.61,-1.45
13:37:24.827,604450,11.66,11.49,11.87,11.94,-0.98,9.73,-1.26
13:37:24.929,604551,11.65,11.57,11.83,11.93,-1.06,9.69,-0.98
13:37:25.032,604654,11.61,11.51,11.83,11.93,-0.78,9.92,-1.14
13:37:25.134,604756,11.61,11.51,11.81,11.94,-0.71,9.85,-1.14
13:37:25.236,604858,11.64,11.49,11.83,11.93,-0.75,9.65,-1.41
13:37:25.338,604961,11.64,11.49,11.83,11.93,-0.86,9.85,-1.22
13:37:25.441,605063,11.67,11.53,11.83,11.94,-0.78,10.00,-1.14
13:37:25.543,605166,11.67,11.50,11.83,11.94,-0.71,9.96,-1.33
13:37:25.644,605267,11.67,11.50,11.83,11.91,-0.94,9.69,-1.29
13:37:25.746,605368,11.65,11.50,11.83,11.95,-0.98,9.81,-1.22
13:37:25.847,605470,11.65,11.50,11.83,11.95,-0.75,9.89,-1.22
13:37:25.950,605573,11.65,11.51,11.83,11.92,-0.71,9.73,-1.41
13:37:26.052,605674,11.65,11.51,11.83,11.92,-0.63,9.81,-1.26
13:37:26.155,605777,11.65,11.51,11.83,11.92,-0.71,10.04,-1.06
13:37:26.257,605879,11.66,11.55,11.82,11.93,-0.86,9.81,-1.06
13:37:26.359,605982,11.65,11.52,11.84,11.93,-0.67,9.89,-1.29
13:37:26.461,606083,11.65,11.52,11.84,11.91,-0.67,9.81,-1.22
13:37:26.563,606186,11.65,11.51,11.84,11.94,-0.86,9.85,-1.26
13:37:26.666,606288,11.65,11.51,11.84,11.94,-0.82,9.89,-1.22
13:37:26.769,606391,11.65,11.48,11.86,11.92,-0.67,9.57,-1.37
13:37:26.870,606493,11.66,11.48,11.88,11.95,-0.86,9.85,-0.98
13:37:26.973,606595,11.66,11.48,11.88,11.95,-0.86,9.85,-1.02
13:37:27.075,606697,11.65,11.49,11.84,11.98,-0.78,9.77,-1.29
13:37:27.177,606800,11.65,11.49,11.84,11.98,-1.02,9.77,-0.82
13:37:27.280,606902,11.65,11.49,11.85,11.92,-0.98,10.04,-1.10
13:37:27.382,607004,11.63,11.47,11.88,11.94,-0.78,9.89,-1.29
13:37:27.484,607107,11.63,11.47,11.88,11.94,-0.78,9.65,-1.33
13:37:27.586,607209,11.65,11.51,11.85,11.94,-0.82,9.81,-1.10
13:37:27.689,607311,11.64,11.50,11.85,11.94,-0.90,9.85,-1.02
13:37:27.792,607414,11.64,11.50,11.85,11.95,-0.86,9.85,-1.14
13:37:27.893,607516,11.65,11.51,11.86,11.94,-0.82,9.85,-1.18
13:37:27.996,607619,11.64,11.50,11.86,11.94,-0.86,9.57,-1.22
13:37:28.098,607720,11.64,11.50,11.84,11.96,-0.98,10.04,-0.86
13:37:28.201,607823,11.64,11.46,11.83,11.94,-0.98,10.00,-0.86
13:37:28.303,607925,11.64,11.46,11.83,11.94,-0.78,9.89,-1.10
13:37:28.405,608027,11.59,11.47,11.83,11.94,-0.98,9.85,-1.02
13:37:28.508,608130,11.63,11.47,11.86,11.94,-0.94,9.77,-1.10
13:37:28.610,608232,11.63,11.47,11.86,11.94,-0.94,9.77,-1.06
13:37:28.712,608334,11.64,11.44,11.87,11.95,-0.94,10.04,-0.90
13:37:28.815,608437,11.64,11.44,11.87,11.95,-0.98,9.85,-0.94
13:37:28.917,608539,11.64,11.47,11.83,11.96,-0.86,9.77,-1.22
13:37:29.019,608642,11.63,11.49,11.86,11.93,-0.67,9.85,-1.14
13:37:29.122,608744,11.63,11.49,11.86,11.93,-0.90,9.85,-0.90
13:37:29.223,608846,11.65,11.46,11.84,11.95,-0.67,10.24,-0.90
13:37:29.324,608947,11.64,11.51,11.84,11.95,-0.86,10.12,-0.86
13:37:29.425,609048,11.64,11.51,11.83,11.94,-0.51,9.77,-1.45
13:37:29.527,609149,11.64,11.51,11.83,11.94,-0.75,9.65,-1.14
13:37:29.630,609252,11.64,11.51,11.83,11.94,-0.98,10.04,-0.82
13:37:29.731,609354,11.63,11.46,11.88,11.90,-0.67,9.92,-1.10
13:37:29.834,609456,11.64,11.43,11.86,11.90,-0.67,9.69,-1.22
13:37:29.937,609558,11.64,11.43,11.86,11.95,-1.10,9.85,-0.98
13:37:30.039,609661,11.65,11.47,11.87,11.95,-0.59,10.08,-0.98
13:37:30.141,609763,11.60,11.47,11.87,11.95,-0.82,9.69,-1.06
13:37:30.243,609866,11.60,11.45,11.82,11.96,-0.94,9.73,-0.98
13:37:30.346,609968,11.65,11.44,11.87,11.92,-0.71,9.53,-0.98
13:37:30.448,610070,11.65,11.44,11.87,11.92,-0.90,10.43,-0.43
13:37:30.550,610172,11.64,11.44,11.80,11.97,-0.71,10.08,-0.94
13:37:30.653,610275,11.65,11.45,11.80,11.97,-0.71,9.89,-1.29
13:37:30.755,610377,11.65,11.45,11.85,11.93,-1.02,10.00,-1.06
13:37:30.857,610479,11.64,11.48,11.88,11.95,-0.78,10.00,-0.98
13:37:30.960,610582,11.65,11.48,11.88,11.95,-0.82,9.81,-1.14
13:37:31.062,610684,11.65,11.45,11.90,11.95,-0.82,9.85,-1.14
13:37:31.164,610786,11.66,11.48,11.84,11.95,-0.90,9.96,-0.98
13:37:31.267,610889,11.66,11.48,11.84,11.95,-0.90,10.00,-0.90
13:37:31.369,610991,11.61,11.43,11.82,11.94,-0.82,9.92,-1.14
13:37:31.471,611094,11.62,11.46,11.82,11.94,-0.94,9.81,-1.02
13:37:31.573,611196,11.62,11.46,11.84,12.00,-0.75,9.96,-0.86
13:37:31.676,611298,11.65,11.45,11.87,11.96,-1.14,9.85,-1.02
13:37:31.778,611401,11.65,11.45,11.87,11.96,-0.71,9.81,-1.26
13:37:31.881,611503,11.64,11.48,11.82,11.96,-0.98,9.77,-0.86
13:37:31.983,611605,11.65,11.48,11.82,11.96,-1.02,9.81,-0.90
13:37:32.085,611707,11.65,11.48,11.82,11.93,-0.94,10.04,-0.71
13:37:32.187,611810,11.66,11.48,11.84,11.93,-0.86,10.12,-0.90
13:37:32.290,611912,11.66,11.48,11.84,11.93,-0.59,9.92,-1.14
13:37:32.392,612014,11.66,11.52,11.83,11.96,-0.75,9.73,-1.14
13:37:32.495,612117,11.64,11.49,11.85,11.94,-1.14,9.77,-1.14
13:37:32.597,612219,11.64,11.49,11.85,11.94,-0.98,9.57,-1.06
13:37:32.699,612321,11.66,11.47,11.84,11.91,-0.75,9.85,-1.22
13:37:32.801,612424,11.69,11.44,11.84,11.91,-1.18,9.69,-0.90
13:37:32.902,612525,11.69,11.44,11.84,11.94,-0.75,9.96,-1.02
13:37:33.004,612626,11.69,11.44,11.84,11.94,-0.78,9.77,-1.14
13:37:33.106,612729,11.69,11.44,11.84,11.94,-0.78,9.81,-1.10
13:37:33.209,612831,11.66,11.51,11.83,11.92,-0.59,10.04,-0.98
13:37:33.311,612933,11.64,11.49,11.87,11.92,-0.86,9.89,-1.06
13:37:33.414,613036,11.64,11.49,11.87,11.95,-0.67,9.96,-1.10
13:37:33.515,613138,11.66,11.53,11.82,11.93,-0.75,9.73,-1.10
13:37:33.618,613241,11.64,11.49,11.82,11.93,-0.98,9.85,-1.06
13:37:33.720,613342,11.64,11.49,11.83,11.93,-0.59,10.08,-0.98
13:37:33.823,613445,11.60,11.50,11.82,11.91,-1.06,9.65,-0.98
13:37:33.925,613547,11.60,11.50,11.82,11.91,-0.75,9.73,-1.22
13:37:34.027,613649,11.64,11.48,11.84,11.99,-0.86,9.92,-0.78
13:37:34.130,613752,11.67,11.51,11.81,11.99,-0.90,10.00,-0.82
13:37:34.232,613854,11.67,11.51,11.81,11.93,-1.02,9.77,-0.98
13:37:34.334,613956,11.68,11.45,11.82,11.97,-0.75,9.96,-0.98
13:37:34.437,614059,11.65,11.45,11.82,11.97,-0.90,10.00,-0.86
13:37:34.539,614161,11.65,11.46,11.81,11.98,-0.90,10.00,-0.82
13:37:34.641,614264,11.64,11.49,11.87,11.96,-0.86,9.65,-1.06
13:37:34.744,614366,11.64,11.49,11.87,11.96,-0.82,10.08,-0.86
13:37:34.846,614468,11.64,11.44,11.82,11.95,-1.10,9.85,-0.82
13:37:34.947,614569,11.66,11.48,11.82,11.95,-0.75,9.85,-1.22
13:37:35.049,614671,11.66,11.48,11.87,11.99,-0.90,9.85,-0.90
13:37:35.151,614773,11.66,11.53,11.84,12.01,-0.94,9.85,-0.78
13:37:35.253,614876,11.66,11.53,11.84,12.01,-1.02,9.96,-0.82
13:37:35.355,614978,11.65,11.55,11.81,11.97,-0.90,9.85,-1.06
13:37:35.458,615080,11.66,11.49,11.83,11.97,-0.82,9.96,-1.02
13:37:35.561,615183,11.66,11.49,11.83,11.96,-0.98,10.00,-0.94
13:37:35.662,615285,11.62,11.48,11.84,11.97,-0.94,9.65,-1.06
13:37:35.765,615387,11.63,11.48,11.84,11.97,-1.06,9.81,-0.90
13:37:35.867,615489,11.63,11.49,11.83,11.96,-1.14,9.92,-0.75
13:37:35.969,615592,11.66,11.54,11.82,11.97,-0.94,9.96,-1.06
13:37:36.072,615694,11.66,11.54,11.82,11.97,-0.78,9.81,-1.14
13:37:36.173,615796,11.66,11.54,11.86,12.00,-0.86,9.77,-1.26
13:37:36.277,615899,11.65,11.52,11.86,12.00,-0.82,9.81,-0.98
13:37:36.377,616000,11.65,11.52,11.84,11.98,-0.94,9.81,-1.06
13:37:36.479,616101,11.65,11.52,11.84,11.98,-0.90,10.00,-1.06
13:37:36.582,616204,11.67,11.52,11.84,11.98,-1.10,9.85,-1.02
13:37:36.683,616306,11.67,11.57,11.82,11.95,-1.22,9.49,-1.02
13:37:36.786,616408,11.65,11.57,11.84,11.95,-0.90,9.92,-1.06
13:37:36.889,616511,11.65,11.57,11.84,11.93,-1.06,9.92,-0.94
13:37:36.990,616613,11.65,11.53,11.83,11.92,-0.86,9.89,-1.18
13:37:37.093,616716,11.62,11.54,11.83,11.92,-0.75,9.89,-1.18
