[16:36:56.299] 1383178,25.58,19.23,21.91,27.05,-1.29,16.04,3.30
[16:36:56.401] 1383280,25.43,19.02,22.16,27.19,0.00,11.41,4.51
[16:36:56.503] 1383383,25.25,19.02,22.16,27.19,-1.88,7.22,8.47
[16:36:56.605] 1383485,25.25,18.81,22.29,27.38,-1.65,10.12,3.37
[16:36:56.705] 1383586,25.10,18.62,22.48,27.38,-3.37,13.38,3.10
[16:36:56.808] 1383688,25.10,18.62,22.48,27.55,-2.82,12.51,-1.02
[16:36:56.910] 1383790,24.92,18.45,22.70,27.74,-3.41,7.73,1.92
[16:36:57.012] 1383893,24.83,18.26,22.70,27.74,-1.29,7.45,1.14
[16:36:57.115] 1383994,24.83,18.26,22.93,27.92,-2.00,10.94,1.45
[16:36:57.217] 1384097,24.62,18.09,23.14,28.09,-2.94,11.18,-0.82
[16:36:57.320] 1384199,24.62,18.09,23.14,28.09,-1.96,12.16,-1.10
[16:36:57.422] 1384301,24.46,17.96,23.36,28.21,-1.88,6.51,0.67
[16:36:57.524] 1384404,24.27,17.70,23.58,28.21,-1.49,8.12,1.80
[16:36:57.626] 1384506,24.27,17.70,23.58,28.41,-2.04,8.63,4.24
[16:36:57.729] 1384608,24.07,17.45,23.75,28.60,-3.14,12.28,-0.39
[16:36:57.831] 1384711,23.90,17.45,23.75,28.60,-3.69,10.40,-4.16
[16:36:57.933] 1384813,23.90,17.32,23.93,28.73,-3.41,9.53,4.51
[16:36:58.035] 1384916,23.73,17.15,24.19,28.93,-1.37,9.34,3.96
[16:36:58.138] 1385018,23.73,17.15,24.19,28.93,-2.08,9.96,0.63
[16:36:58.240] 1385120,23.67,17.11,24.34,29.02,-3.06,9.81,0.63
[16:36:58.341] 1385221,23.67,17.11,24.34,29.02,-2.55,10.67,-1.84
[16:36:58.443] 1385323,23.67,17.11,24.34,29.02,-1.18,6.90,3.92
[16:36:58.545] 1385425,23.25,16.66,24.63,29.29,-1.33,11.73,3.33
[16:36:58.648] 1385527,23.25,16.66,24.63,29.29,-2.55,8.08,5.45
[16:36:58.750] 1385630,23.06,16.60,24.88,29.45,-3.37,11.92,3.30
[16:36:58.853] 1385732,22.92,16.26,25.00,29.45,-4.16,11.96,-5.02
[16:36:58.955] 1385835,22.92,16.26,25.00,29.55,-3.49,9.10,0.78
[16:36:59.057] 1385937,22.80,16.53,25.08,29.62,-1.77,5.10,2.00
[16:36:59.158] 1386038,22.58,15.92,25.08,29.62,-2.24,9.26,-1.73
[16:36:59.260] 1386139,22.58,15.92,25.21,29.63,-3.30,10.40,0.59
[16:36:59.362] 1386242,22.50,16.10,25.24,29.67,-2.08,15.53,5.49
[16:36:59.464] 1386344,22.50,16.10,25.24,29.67,-1.80,12.59,0.20
[16:36:59.566] 1386446,22.32,-6.32,25.45,29.62,-1.65,6.63,3.80
[16:36:59.667] 1386547,22.15,15.98,25.45,29.62,-0.82,10.51,0.47
[16:36:59.768] 1386648,22.15,15.98,25.53,29.68,-2.47,14.75,3.73
[16:36:59.870] 1386750,22.00,162.00,269.39,29.61,-2.71,11.45,2.31
[16:36:59.973] 1386852,21.83,162.00,269.39,29.61,-2.79,8.67,-3.18
[16:37:00.074] 1386954,21.83,162.00,25.67,29.62,-1.92,6.32,4.28
[16:37:00.176] 1387056,21.59,162.00,25.93,29.62,-1.80,10.43,-0.90
[16:37:00.277] 1387157,21.59,162.00,25.93,29.58,-2.90,11.96,0.71
[16:37:00.379] 1387258,21.49,16.22,26.01,29.55,-0.55,16.48,4.79
[16:37:00.481] 1387361,21.27,16.22,26.01,29.55,-0.86,10.83,3.61
[16:37:00.584] 1387464,21.27,16.22,26.02,29.47,-0.82,7.10,4.28
[16:37:00.686] 1387566,21.12,16.22,26.17,29.37,-2.16,9.53,3.45
[16:37:00.788] 1387668,21.12,16.22,26.17,29.37,-3.41,13.57,4.08
[16:37:00.892] 1387772,20.95,16.22,26.28,29.37,-1.84,10.47,4.94
[16:37:00.995] 1387874,20.73,16.29,26.19,29.37,-2.67,8.51,-0.08
[16:37:01.096] 1387976,20.73,16.29,26.19,29.27,-1.96,6.39,4.55
[16:37:01.199] 1388078,20.53,16.29,26.49,29.24,-1.57,11.85,0.75
[16:37:01.300] 1388180,20.47,16.29,26.49,29.24,-3.10,12.36,-0.63
[16:37:01.402] 1388282,20.47,16.29,26.48,29.19,-0.35,15.18,5.10
[16:37:01.504] 1388384,20.29,16.29,26.63,29.10,-1.10,10.59,0.98
[16:37:01.606] 1388486,20.29,16.29,26.63,29.10,-1.88,6.90,5.41
[16:37:01.708] 1388588,20.15,16.67,26.76,29.03,-1.73,10.28,2.08
[16:37:01.810] 1388690,20.15,16.67,26.76,29.03,-3.49,12.75,3.57
[16:37:01.913] 1388793,20.15,16.67,26.76,29.03,-2.16,10.83,8.67
[16:37:02.015] 1388894,20.15,16.67,26.92,28.89,-2.35,7.45,-3.22
[16:37:02.117] 1388997,20.15,16.67,26.92,28.89,-1.80,7.26,4.79
[16:37:02.219] 1389099,19.70,16.74,27.00,28.84,-2.00,11.65,0.98
[16:37:02.322] 1389201,19.57,16.95,27.05,28.84,-2.79,12.20,-0.55
[16:37:02.425] 1389304,19.57,16.95,27.05,28.75,-0.98,7.96,8.39
[16:37:02.526] 1389406,19.37,17.07,27.18,28.71,-1.18,9.22,4.16
[16:37:02.628] 1389508,19.29,17.07,27.18,28.71,-2.04,7.02,6.08
[16:37:02.730] 1389610,19.29,17.07,27.32,28.56,-3.18,11.85,2.00
[16:37:02.832] 1389712,19.15,17.28,27.41,28.54,-2.55,12.63,0.08
[16:37:02.935] 1389814,19.15,17.28,27.41,28.54,-3.77,9.34,5.61
[16:37:03.036] 1389916,18.95,17.28,27.43,28.48,-1.37,7.88,2.47
[16:37:03.137] 1390017,18.95,17.59,27.43,28.48,-1.88,6.43,1.84
[16:37:03.239] 1390119,18.95,17.59,27.56,28.37,-2.35,10.67,0.71
[16:37:03.341] 1390221,18.76,17.67,27.54,28.32,-2.28,14.63,-0.75
[16:37:03.443] 1390323,18.76,17.67,27.54,28.32,-0.94,8.39,5.10
[16:37:03.545] 1390426,18.74,17.87,27.76,28.17,-1.77,7.18,2.28
[16:37:03.648] 1390528,18.68,17.87,27.67,28.17,-2.20,7.53,7.49
[16:37:03.749] 1390629,18.68,17.87,27.67,28.10,-2.28,12.40,1.65
[16:37:03.850] 1390730,18.49,17.87,27.84,28.04,-2.98,10.40,0.67
[16:37:03.952] 1390832,18.49,17.87,27.84,28.04,-2.43,9.81,7.22
[16:37:04.054] 1390934,18.49,17.87,27.89,27.93,-1.18,8.83,2.08
[16:37:04.156] 1391037,18.44,18.37,28.00,27.87,-1.33,9.10,1.41
[16:37:04.259] 1391139,18.44,18.37,28.00,27.87,-2.55,10.83,1.26
[16:37:04.361] 1391241,18.35,18.60,28.05,27.78,-2.43,12.63,-2.43
[16:37:04.462] 1391342,18.19,18.81,28.05,27.78,-0.63,6.08,5.10
[16:37:04.564] 1391444,18.19,18.81,28.07,27.67,-1.61,9.65,-4.16
[16:37:04.666] 1391545,17.91,18.81,28.21,27.55,-1.92,9.49,2.59
[16:37:04.768] 1391647,17.91,18.81,28.21,27.55,-2.20,10.40,0.98
[16:37:04.870] 1391749,17.88,18.81,28.31,27.52,-3.02,12.98,-3.80
[16:37:04.971] 1391851,17.82,3.85,68.70,27.52,-2.67,9.38,3.26
[16:37:05.073] 1391953,17.82,3.85,68.70,27.47,-1.29,9.10,1.92
[16:37:05.175] 1392055,17.83,19.33,28.49,27.36,-1.61,9.69,1.14
[16:37:05.277] 1392157,17.83,19.33,28.49,27.36,-2.75,10.12,2.31
[16:37:05.380] 1392260,17.83,19.33,28.49,27.36,-2.98,11.41,-1.84
[16:37:05.483] 1392362,17.75,19.68,28.64,27.24,-0.27,8.04,5.41
[16:37:05.585] 1392465,17.75,19.68,28.64,27.24,-2.55,9.18,5.14
[16:37:05.689] 1392568,17.74,19.84,28.68,27.16,-2.55,9.10,3.73
[16:37:05.792] 1392671,17.58,19.94,28.67,27.16,-2.20,10.79,1.96
[16:37:05.893] 1392773,17.58,19.94,28.67,27.05,-2.12,12.36,2.24
[16:37:05.996] 1392875,17.47,20.05,28.66,26.99,-3.02,9.26,4.71
[16:37:06.099] 1392978,17.98,20.05,28.66,26.99,-3.49,8.51,-3.41
[16:37:06.200] 1393080,17.98,20.20,28.67,26.95,-2.24,7.37,4.16
[16:37:06.301] 1393181,17.75,20.31,28.69,26.95,-1.92,9.89,0.43
[16:37:06.404] 1393283,17.75,20.31,28.69,26.93,-3.18,11.18,-1.53
[16:37:06.505] 1393385,17.40,20.45,28.70,26.73,-3.10,16.28,1.88
[16:37:06.608] 1393488,17.67,20.60,28.70,26.73,-1.06,11.77,2.71
[16:37:06.710] 1393590,17.67,20.60,28.76,26.67,-2.71,6.83,1.02
[16:37:06.812] 1393692,17.75,20.73,28.64,26.51,-2.04,10.08,2.55
[16:37:06.915] 1393794,17.75,20.73,28.64,26.51,-2.00,10.04,5.37
[16:37:07.017] 1393897,17.92,20.82,28.76,26.45,-2.63,12.71,-6.04
[16:37:07.120] 1393999,17.88,20.92,28.84,26.45,-2.79,10.36,-0.12
[16:37:07.221] 1394101,17.88,20.92,28.84,26.45,-2.47,6.04,0.90
[16:37:07.324] 1394203,17.94,20.99,28.92,26.29,-1.06,10.36,0.04
[16:37:07.426] 1394306,18.08,20.99,28.92,26.29,-3.33,12.32,-2.82
[16:37:07.528] 1394408,18.08,21.08,28.76,26.14,-2.20,13.42,-2.71
[16:37:07.631] 1394510,18.29,21.23,28.56,25.85,-1.37,7.49,4.63
[16:37:07.733] 1394613,18.29,21.23,28.56,25.85,-2.20,5.69,3.65
[16:37:07.835] 1394714,18.52,21.54,28.33,25.63,-2.28,9.49,4.86
[16:37:07.938] 1394817,18.71,21.69,28.33,25.63,-3.77,14.79,1.26
[16:37:08.040] 1394919,18.71,21.69,28.34,25.36,-1.77,9.92,6.98
[16:37:08.142] 1395021,18.97,21.88,28.02,25.15,-2.51,7.85,1.92
[16:37:08.244] 1395124,18.97,21.88,28.02,25.15,-0.82,6.39,3.77
[16:37:08.347] 1395226,19.26,22.07,27.82,24.85,-1.53,13.14,-1.18
[16:37:08.449] 1395328,19.45,22.27,27.67,24.85,-2.75,12.12,-1.61
[16:37:08.552] 1395431,19.45,22.27,27.67,24.60,-0.71,8.63,3.61
[16:37:08.653] 1395533,19.73,22.48,27.47,24.29,-1.29,8.16,2.43
[16:37:08.755] 1395635,19.73,22.48,27.47,24.29,-2.28,7.69,6.63
[16:37:08.856] 1395736,19.73,22.48,27.47,24.29,-3.65,12.00,3.73
[16:37:08.958] 1395838,20.26,22.94,26.99,23.81,-1.77,11.69,9.61
[16:37:09.061] 1395941,20.26,22.94,26.99,23.81,-1.18,8.87,2.28
[16:37:09.163] 1396043,20.47,23.07,26.72,23.52,-1.18,6.28,3.57
[16:37:09.266] 1396145,20.69,23.22,26.52,23.52,-1.88,11.69,-0.47
[16:37:09.367] 1396247,20.69,23.22,26.52,23.36,-2.55,14.44,0.47
[16:37:09.469] 1396349,20.94,23.22,26.18,23.08,-2.67,8.55,-3.77
[16:37:09.572] 1396451,20.94,23.22,26.18,23.08,-2.24,8.08,3.37
[16:37:09.673] 1396553,20.94,23.22,25.96,22.91,-1.69,8.75,4.71
[16:37:09.776] 1396656,21.39,23.63,25.79,22.77,-2.55,11.38,3.69
[16:37:09.878] 1396758,21.39,23.63,25.79,22.77,-2.82,12.98,8.94
[16:37:09.980] 1396860,21.50,23.78,25.56,22.59,-2.00,7.96,5.06
[16:37:10.083] 1396963,21.72,23.83,25.56,22.59,-1.80,5.96,3.33
[16:37:10.186] 1397065,21.72,23.83,25.34,22.61,-1.65,13.65,-2.08
[16:37:10.287] 1397167,21.73,23.84,25.24,22.50,-2.31,16.36,8.79
[16:37:10.390] 1397269,21.73,23.84,25.24,22.50,-1.69,10.55,-0.35
[16:37:10.492] 1397371,22.03,23.81,25.03,22.44,-1.41,8.00,4.82
[16:37:10.594] 1397474,22.11,23.83,24.78,22.44,-2.16,8.94,4.51
[16:37:10.696] 1397576,22.11,23.83,24.78,22.46,-2.24,12.98,4.71
[16:37:10.798] 1397678,22.21,-231.04,24.61,22.41,-2.43,9.96,6.79
[16:37:10.901] 1397780,22.28,-231.04,24.61,22.41,-0.12,9.49,3.10
[16:37:11.003] 1397883,22.28,23.83,24.46,22.37,-0.98,6.24,1.02
[16:37:11.106] 1397985,22.46,23.73,24.28,22.39,-3.02,12.47,-2.12
[16:37:11.208] 1398088,22.46,23.73,24.28,22.39,-1.26,15.85,4.79
[16:37:11.310] 1398189,22.59,23.66,23.98,22.45,-0.94,8.00,2.16
[16:37:11.412] 1398292,22.70,23.48,23.87,22.45,-1.10,7.14,1.49
[16:37:11.515] 1398394,22.70,23.48,23.87,22.46,-2.24,9.85,3.41
[16:37:11.616] 1398496,22.89,23.48,23.66,22.39,-1.61,13.89,2.55
[16:37:11.719] 1398599,22.86,23.48,23.66,22.39,-2.20,9.34,7.81
[16:37:11.820] 1398700,22.86,23.48,23.57,22.61,0.16,10.28,3.77
[16:37:11.923] 1398803,23.13,23.18,23.27,22.71,-1.45,6.67,4.12
[16:37:12.026] 1398905,23.13,23.18,23.27,22.71,-1.53,13.42,-0.43
[16:37:12.127] 1399007,23.31,23.18,23.21,22.68,-0.39,14.71,9.22
[16:37:12.229] 1399109,23.31,23.18,23.21,22.68,-0.47,8.16,-1.96
[16:37:12.330] 1399210,23.31,23.18,23.21,22.68,-0.59,8.04,5.14
[16:37:12.432] 1399312,23.53,22.86,22.79,22.98,-4.28,12.04,2.63
[16:37:12.535] 1399415,23.53,22.86,22.79,22.98,-1.14,14.12,0.78
[16:37:12.637] 1399517,23.58,22.77,22.72,23.06,-2.63,10.04,1.02
[16:37:12.740] 1399619,23.67,22.69,22.60,23.06,0.00,6.32,3.65
[16:37:12.843] 1399722,23.67,22.69,22.60,23.14,-2.75,9.18,-0.63
[16:37:12.944] 1399824,23.78,22.56,22.49,23.29,-0.39,16.63,0.12
[16:37:13.047] 1399926,9.42,22.56,22.49,23.29,-0.35,10.28,1.80
[16:37:13.149] 1400028,9.42,22.37,22.38,23.49,-1.45,7.18,2.94
[16:37:13.251] 1400131,12.60,22.20,22.18,23.56,-0.98,10.24,5.81
[16:37:13.353] 1400233,12.60,22.20,22.18,23.56,-3.73,13.22,4.43
[16:37:13.455] 1400335,24.14,22.20,22.00,23.69,-1.26,11.57,6.32
[16:37:13.557] 1400437,24.14,22.20,22.00,23.69,-1.92,7.49,1.06
[16:37:13.659] 1400539,24.14,22.20,22.08,23.82,-0.08,6.51,4.59
[16:37:13.761] 1400641,24.27,21.79,21.83,23.99,-1.92,12.28,0.47
[16:37:13.864] 1400744,24.43,21.79,21.83,23.99,-0.90,16.67,8.51
[16:37:13.966] 1400845,24.43,21.62,21.80,24.16,-1.26,8.00,-0.51
[16:37:14.068] 1400948,24.58,21.62,21.72,24.16,-0.90,8.39,2.08
[16:37:14.169] 1401049,24.58,21.62,21.72,24.30,-1.73,9.89,4.35
[16:37:14.270] 1401150,24.79,21.25,21.59,24.41,-2.55,11.96,3.96
[16:37:14.373] 1401253,24.97,21.06,21.59,24.41,-2.63,12.63,7.14
[16:37:14.475] 1401355,24.97,21.06,21.44,24.55,0.04,7.77,3.45
[16:37:14.578] 1401457,25.06,20.96,21.43,24.74,-1.06,8.08,2.35
[16:37:14.681] 1401560,25.06,20.96,21.43,24.74,-2.24,12.04,-1.29
[16:37:14.782] 1401662,25.21,20.96,21.22,24.98,-0.86,12.79,9.34
[16:37:14.884] 1401764,25.21,20.96,21.22,24.98,-1.45,10.08,-1.29
[16:37:14.986] 1401866,25.21,20.96,21.22,25.12,-1.14,6.16,4.51
[16:37:15.088] 1401968,25.50,20.77,21.12,25.27,-3.45,7.49,3.33
[16:37:15.190] 1402070,25.65,20.77,21.12,25.27,-4.00,11.41,4.39
[16:37:15.293] 1402172,25.65,-15.37,21.00,25.23,-4.31,10.75,6.79
[16:37:15.395] 1402275,25.74,20.55,20.95,25.36,-0.43,8.12,7.10
[16:37:15.498] 1402377,25.74,20.55,20.95,25.36,-0.71,7.49,1.41
[16:37:15.599] 1402479,25.79,20.46,21.03,25.49,-1.57,13.02,0.43
[16:37:15.703] 1402582,25.79,20.46,21.03,25.49,-1.65,15.26,11.06
[16:37:15.804] 1402684,25.79,20.46,21.03,25.49,-0.78,12.24,3.77
[16:37:15.906] 1402786,25.83,20.37,21.02,25.88,-2.43,3.26,3.57
[16:37:16.008] 1402888,25.83,20.37,21.02,25.88,-3.65,8.63,4.75
[16:37:16.111] 1402990,25.86,20.10,21.03,26.02,-2.43,15.26,-4.28
[16:37:16.213] 1403093,25.86,20.00,21.16,26.02,-4.51,11.30,-0.71
[16:37:16.316] 1403196,25.86,20.00,21.16,26.19,-0.98,5.53,6.98
[16:37:16.418] 1403297,25.89,19.91,21.20,26.27,-0.55,10.75,-1.41
[16:37:16.520] 1403400,25.90,19.68,21.20,26.27,-2.39,15.65,-2.12
[16:37:16.622] 1403502,25.90,19.68,21.42,26.38,-0.24,9.61,9.73
[16:37:16.725] 1403605,25.69,19.49,21.55,26.60,-1.65,10.20,4.94
[16:37:16.828] 1403707,25.69,19.49,21.55,26.60,-1.77,9.10,4.82
[16:37:16.930] 1403809,25.69,19.25,21.76,26.84,-0.94,11.45,3.41
[16:37:17.032] 1403912,25.53,19.07,21.94,26.84,-2.82,6.75,3.26
[16:37:17.134] 1404013,25.53,19.07,21.94,27.06,-2.51,11.38,3.10
[16:37:17.236] 1404116,25.41,18.92,22.21,27.06,0.08,8.90,4.71
[16:37:17.337] 1404217,25.41,18.92,22.21,27.06,-2.35,7.10,1.84
[16:37:17.440] 1404320,25.41,18.92,22.21,27.06,-1.65,16.24,0.16
[16:37:17.543] 1404422,25.04,18.52,22.68,27.70,-0.27,9.49,13.96
[16:37:17.645] 1404525,25.04,18.52,22.68,27.70,-0.86,11.49,0.47
[16:37:17.748] 1404628,24.91,18.20,22.89,27.92,-1.37,7.96,6.04
[16:37:17.851] 1404731,24.73,17.98,22.89,27.92,-2.94,10.67,3.10
[16:37:17.953] 1404833,24.73,17.98,23.16,28.16,-2.04,11.69,-4.24
[16:37:18.056] 1404935,24.51,17.61,23.42,28.31,-2.86,8.51,4.35
[16:37:18.159] 1405038,24.32,17.61,23.42,28.31,-0.71,5.77,2.63
[16:37:18.260] 1405140,24.32,17.60,23.64,28.53,-1.53,12.24,-0.47
[16:37:18.363] 1405242,24.12,17.51,23.77,28.53,-1.57,13.26,-2.71
[16:37:18.466] 1405345,24.12,17.51,23.77,28.67,-1.41,7.06,3.96
[16:37:18.567] 1405447,23.86,17.08,23.99,28.87,-0.35,10.12,1.80
[16:37:18.670] 1405550,23.61,17.20,23.99,28.87,-1.41,9.14,6.71
[16:37:18.772] 1405651,23.61,17.20,24.20,29.07,-2.55,11.34,5.22
[16:37:18.874] 1405754,23.46,16.77,24.51,29.18,-1.96,14.75,0.12
[16:37:18.976] 1405856,23.46,16.77,24.51,29.18,-1.14,9.81,4.98
[16:37:19.078] 1405958,23.21,16.47,24.63,29.32,-2.16,3.06,3.69
[16:37:19.180] 1406060,23.21,16.47,24.63,29.32,-1.77,13.53,1.37
[16:37:19.282] 1406161,23.21,16.47,24.63,29.32,-1.88,12.12,-1.49
[16:37:19.384] 1406263,22.80,16.04,25.02,29.44,-2.47,7.02,9.57
[16:37:19.486] 1406366,22.53,16.04,25.02,29.44,-0.16,10.04,2.12
[16:37:19.588] 1406468,22.53,16.00,25.26,29.50,-1.84,6.71,5.61
[16:37:19.691] 1406570,22.33,16.00,25.44,29.50,-1.92,12.59,5.37
[16:37:19.793] 1406672,22.33,16.00,25.44,29.60,-2.08,12.63,8.24
[16:37:19.894] 1406774,22.33,16.00,25.52,29.62,-0.71,9.49,3.02
[16:37:19.997] 1406877,21.92,16.01,25.52,29.62,-2.00,6.00,3.22
[16:37:20.099] 1406978,21.92,16.01,25.76,29.61,-1.96,12.83,-2.28
[16:37:20.201] 1407081,21.72,16.07,25.77,29.61,-0.51,15.34,3.10
[16:37:20.304] 1407183,21.72,16.07,25.77,29.61,-1.29,5.41,3.53
[16:37:20.406] 1407285,21.55,16.20,25.85,29.49,-0.55,8.36,2.43
[16:37:20.508] 1407388,21.36,16.29,26.03,29.49,-1.92,12.51,5.84
[16:37:20.610] 1407490,21.36,16.29,26.03,29.46,-2.63,11.34,5.53
[16:37:20.712] 1407592,21.16,16.34,26.24,29.39,-2.86,10.51,5.06
[16:37:20.815] 1407695,20.95,16.34,26.24,29.39,-0.12,8.83,2.75
[16:37:20.917] 1407796,20.95,16.34,26.26,29.36,-2.43,5.37,4.00
[16:37:21.019] 1407899,20.68,16.50,26.49,29.28,-1.41,14.24,1.61
[16:37:21.122] 1408001,20.68,16.50,26.49,29.28,0.00,16.40,8.24
[16:37:21.224] 1408103,20.58,16.61,26.59,29.15,-0.71,7.88,2.12
[16:37:21.326] 1408206,20.39,16.74,26.59,29.15,-0.55,9.06,3.26
[16:37:21.429] 1408308,20.39,16.74,26.64,28.98,-1.65,11.69,3.57
[16:37:21.531] 1408410,20.18,16.82,26.63,28.93,-1.88,10.32,2.20
[16:37:21.632] 1408512,20.18,16.82,26.63,28.93,-2.63,10.12,4.51
[16:37:21.734] 1408614,20.05,16.82,26.87,28.86,0.08,8.00,3.84
[16:37:21.836] 1408716,19.83,16.82,27.01,28.86,-1.53,9.22,2.35
[16:37:21.938] 1408817,19.83,16.82,27.01,28.88,-1.80,12.08,-0.08
[16:37:22.039] 1408918,19.71,16.82,27.03,28.70,0.16,13.38,11.45
[16:37:22.141] 1409020,19.53,16.82,27.03,28.70,0.16,9.06,1.92
[16:37:22.242] 1409122,19.53,16.82,27.09,28.59,-1.22,8.51,6.00
[16:37:22.344] 1409224,19.33,16.82,27.29,28.56,-2.31,12.20,4.20
[16:37:22.447] 1409326,19.33,16.82,27.29,28.56,-1.73,12.83,-0.55
[16:37:22.550] 1409429,19.25,16.82,27.47,28.50,-2.51,10.32,4.28
[16:37:22.651] 1409531,19.25,16.82,27.47,28.50,-0.51,5.18,2.90
[16:37:22.753] 1409632,19.25,16.82,27.47,28.50,-1.18,12.00,-1.29
[16:37:22.855] 1409734,18.91,17.52,27.69,28.39,-2.35,11.10,1.10
[16:37:22.958] 1409837,18.91,17.52,27.69,28.39,-0.59,11.81,5.65
[16:37:23.059] 1409939,18.69,17.91,27.70,28.25,-1.18,9.96,3.02
[16:37:23.162] 1410041,18.58,17.84,27.81,28.25,-0.67,8.43,6.00
[16:37:23.265] 1410144,18.58,17.84,27.81,28.21,-2.67,13.06,3.30
[16:37:23.367] 1410246,18.44,17.89,27.91,28.17,-2.00,12.20,0.59
[16:37:23.468] 1410348,18.23,120.55,27.91,28.17,-2.59,7.81,3.61
[16:37:23.571] 1410450,18.23,120.55,28.07,28.10,0.12,9.38,3.30
[16:37:23.672] 1410552,18.19,18.38,28.10,27.96,-1.65,8.59,2.71
[16:37:23.776] 1410655,18.19,18.38,28.10,27.96,-2.04,13.93,0.98
[16:37:23.877] 1410757,18.03,18.52,28.28,27.89,-0.39,16.20,10.40
[16:37:23.980] 1410859,18.03,18.70,28.31,27.89,-0.47,8.98,3.49
[16:37:24.082] 1410961,18.03,18.70,28.31,27.75,-0.86,7.77,3.73
[16:37:24.185] 1411064,17.85,18.92,28.30,27.64,-1.80,11.92,4.20
[16:37:24.287] 1411166,17.68,18.92,28.30,27.64,-1.73,11.14,2.98
[16:37:24.389] 1411268,17.68,19.14,28.38,27.55,-1.45,8.51,6.28
[16:37:24.491] 1411371,17.66,19.28,28.55,27.45,-1.53,8.12,1.84
[16:37:24.594] 1411473,17.66,19.28,28.55,27.45,-2.16,7.73,3.49
[16:37:24.695] 1411575,17.87,19.53,28.67,27.36,-1.45,13.02,1.80
[16:37:24.798] 1411678,17.57,19.72,28.67,27.36,0.00,17.14,10.51
[16:37:24.901] 1411780,17.57,19.72,28.62,27.29,-1.92,7.81,1.77
[16:37:25.003] 1411882,17.50,19.94,28.80,27.11,-2.31,4.24,4.98
[16:37:25.105] 1411985,17.88,19.94,28.80,27.11,-2.39,12.36,4.35
[16:37:25.207] 1412087,17.88,20.09,28.87,27.06,-1.41,10.43,2.51
[16:37:25.310] 1412189,17.85,20.28,28.89,27.06,-3.96,8.67,3.80
[16:37:25.413] 1412292,17.85,20.28,28.89,26.90,-0.35,9.38,7.02
[16:37:25.516] 1412395,17.65,20.47,28.89,26.85,0.12,9.18,3.37
[16:37:25.619] 1412498,17.72,20.56,28.89,26.85,-0.20,12.16,-0.39
[16:37:25.721] 1412600,17.72,20.56,28.80,26.73,-0.35,14.91,6.20
[16:37:25.823] 1412702,17.83,20.70,28.68,26.49,-0.51,10.83,2.08
[16:37:25.925] 1412805,17.83,20.70,28.68,26.49,-1.41,6.08,3.80
[16:37:26.027] 1412906,17.95,20.87,28.46,26.30,-1.92,11.38,4.94
[16:37:26.129] 1413008,17.95,20.87,28.46,26.30,-1.18,10.83,8.71
[16:37:26.230] 1413110,17.95,20.87,28.46,26.30,-2.79,9.53,3.84
[16:37:26.332] 1413212,18.11,21.16,28.72,26.01,-0.67,8.63,5.49
[16:37:26.435] 1413314,18.30,21.16,28.72,26.01,-1.22,6.90,3.53
[16:37:26.537] 1413416,18.30,21.28,28.72,25.78,-0.55,12.94,-0.94
[16:37:26.638] 1413518,18.30,21.54,28.72,25.64,0.04,15.18,1.57
[16:37:26.741] 1413621,18.30,21.54,28.72,25.64,-0.94,6.98,1.96
[16:37:26.843] 1413722,18.73,21.70,28.26,25.41,-0.27,10.32,5.30
[16:37:26.946] 1413825,18.94,21.90,28.26,25.41,-1.45,9.14,3.53
[16:37:27.048] 1413927,18.94,21.90,28.08,25.16,-2.12,11.85,4.59
[16:37:27.150] 1414029,19.18,22.07,27.82,24.92,-1.29,11.65,8.04
[16:37:27.253] 1414132,19.34,22.07,27.82,24.92,-0.27,8.75,4.55
[16:37:27.354] 1414234,19.34,22.25,27.66,24.68,-0.55,5.41,3.33
[16:37:27.457] 1414336,19.53,22.32,27.36,24.68,-0.12,13.93,0.75
[16:37:27.560] 1414439,19.53,22.32,27.36,24.54,0.16,12.20,5.10
[16:37:27.661] 1414541,19.79,22.49,27.19,24.27,0.71,9.34,0.55
[16:37:27.764] 1414644,20.05,22.77,27.19,24.27,-1.06,7.73,8.71
[16:37:27.866] 1414745,20.05,22.77,27.01,23.98,-2.67,10.16,5.22
[16:37:27.968] 1414848,20.38,22.77,26.84,23.74,-3.45,10.40,2.79
[16:37:28.070] 1414950,20.38,22.77,26.84,23.74,-2.39,12.08,10.00
[16:37:28.171] 1415051,20.38,22.77,26.53,23.44,-0.51,9.26,4.98
[16:37:28.274] 1415154,20.83,23.25,26.30,23.44,0.31,8.08,1.69
[16:37:28.376] 1415256,20.83,23.25,26.30,23.24,-1.22,10.55,2.43
[16:37:28.478] 1415358,21.02,23.36,26.11,23.10,-0.82,11.49,-0.67
[16:37:28.581] 1415461,21.20,23.36,26.11,23.10,-1.06,8.63,1.14
[16:37:28.683] 1415563,21.20,23.52,25.89,22.87,-2.94,7.88,4.55
[16:37:28.785] 1415665,21.53,23.69,25.73,22.68,-2.90,8.00,7.37
[16:37:28.888] 1415768,21.53,23.69,25.73,22.68,-2.39,11.22,7.06
[16:37:28.990] 1415869,21.70,23.81,25.43,22.52,-3.65,12.47,3.10
[16:37:29.092] 1415972,21.84,23.81,25.43,22.52,-1.45,7.53,9.02
[16:37:29.195] 1416074,21.84,23.81,25.29,22.51,-0.78,6.39,2.94
[16:37:29.297] 1416176,21.94,23.82,25.13,22.46,-0.63,13.38,-2.55
