timestamp,wearabletimestamp,b1d,b2d,b3d,b4d,xa,ya,za,ta
1900-01-01 13:32:42.982,322608,8.171498392840622,13.542056383640377,12.337887072920113,16.36907970566168,0.2,6.83,-0.43,3.0076236466685793
1900-01-01 13:32:43.084,322710,8.271603498315091,13.51304708224359,12.326229771672837,16.289925032525975,0.16,8.94,0.12,0.8829496021857657
1900-01-01 13:32:43.186,322812,8.35315515903078,13.486201544015497,12.27916174740445,16.18483976391916,-0.31,11.3,-1.88,2.4249742266671617
1900-01-01 13:32:43.290,322915,8.43157697380134,13.464321116934405,12.220638987071805,16.08195792188867,-1.84,12.55,-0.78,3.399485255152609
1900-01-01 13:32:43.391,323016,8.493512280326051,13.418129096908846,12.151545650707568,15.961959898283787,-0.08,6.86,-1.84,3.4692362271831536
1900-01-01 13:32:43.494,323119,8.53825877748023,13.33928227758832,12.064489003936346,15.822375947805359,0.55,10.98,1.57,2.0395587758140237
1900-01-01 13:32:43.596,323222,8.56518961518148,13.254859037556221,11.980623850764665,15.69330599184612,-0.47,6.86,-0.31,2.9934261307070873
1900-01-01 13:32:43.698,323323,8.610250096335134,13.163696863890006,11.882083859934509,15.562001066244065,-0.9,11.06,-2.08,2.5930676813380713
1900-01-01 13:32:43.801,323426,8.691435977209707,13.082412502611428,11.790734489334195,15.449683002486383,-0.78,12.79,-3.88,4.960131046655924
1900-01-01 13:32:43.903,323528,8.778852275676329,13.018522850653719,11.717006727464032,15.325256008167292,-0.94,5.65,-3.14,5.288260583594572
1900-01-01 13:32:44.005,323630,8.888520648481826,12.970732179135418,11.64520433388379,15.18907438844495,1.92,7.22,-1.18,3.425667818104961
1900-01-01 13:32:44.108,323733,8.993822400506946,12.93960398892698,11.586333317647822,15.068221340417981,1.29,8.39,-0.67,2.025117280554388
1900-01-01 13:32:44.210,323835,9.094348375492242,12.926348385752263,11.529983257514909,14.94913036634495,-0.2,11.77,-0.55,2.0550912388504785
1900-01-01 13:32:44.312,323938,9.218651871643607,12.941674598356997,11.470494413003006,14.850188914273206,-0.51,14.79,-1.45,5.2213695521385945
1900-01-01 13:32:44.413,324039,9.336573219289527,12.971044611953166,11.419490213436198,14.736840022281951,0.2,5.45,-2.71,5.128996003117959
1900-01-01 13:32:44.515,324140,9.452488969244756,12.9763032538632,11.359379559622436,14.585546917785578,0.55,11.96,-0.71,2.3392733914615453
1900-01-01 13:32:44.617,324243,9.566926643058054,12.969249686840143,11.304504258549402,14.43830622836912,0.94,6.12,-0.55,3.8377727916071325
1900-01-01 13:32:44.719,324344,9.662695245824015,12.929999848625709,11.289738884095875,14.296783937440491,-0.98,10.36,-1.88,2.192806421004827
1900-01-01 13:32:44.821,324446,9.733415326861564,12.879453223795537,11.298823413465758,14.180335178549827,0.39,12.55,-2.24,3.5682208451832125
1900-01-01 13:32:44.923,324548,9.77909409461726,12.829645230687323,11.320238345233477,14.095597246139242,-0.75,6.98,0.75,3.0128723836233093
1900-01-01 13:32:45.024,324650,9.858577917617596,12.780507187765757,11.312830452361556,13.98637938994286,3.84,9.92,1.29,4.05266578932929
1900-01-01 13:32:45.127,324752,9.968967065299148,12.738585694327242,11.292304553920594,13.882739841112816,0.71,8.83,0.63,1.3571661652133835
1900-01-01 13:32:45.229,324855,10.07823074564979,12.706512551455596,11.250421986239585,13.752830111485494,-0.08,10.32,0.47,0.7054785609782905
1900-01-01 13:32:45.331,324957,10.187795751916873,12.676614511494959,11.215794583979783,13.594987391334868,2.24,14.16,-0.08,4.9024075717957185
1900-01-01 13:32:45.432,325058,10.28071791632911,12.652745106531624,11.189310713010645,13.44678318711926,-2.12,10.36,2.63,3.4241641315801434
1900-01-01 13:32:45.534,325160,10.383712681373375,12.645548127245458,11.186406720979031,13.324497291034428,-0.27,11.34,-0.16,1.571655178466319
1900-01-01 13:32:45.637,325262,10.497741515054432,12.617002009839535,11.188161748785582,13.234847570800733,-0.75,6.32,-0.35,3.5770658366879418
1900-01-01 13:32:45.739,325365,10.599689937866017,12.582282977844079,11.192356152274783,13.159664088724885,0.35,8.59,-0.98,1.595932329392447
1900-01-01 13:32:45.843,325468,10.684157657818377,12.52752375104451,11.184734749527108,13.05449723878874,0.63,13.89,0.16,4.141328289329403
1900-01-01 13:32:45.945,325571,10.760102843886191,12.470554698636848,11.172174819828513,12.951144764809225,-0.43,14.63,5.33,7.2057407669163345
1900-01-01 13:32:46.048,325673,10.818951976031268,12.406522527602668,11.176103861991113,12.833393594593334,2.55,11.85,0.08,3.272827523717068
1900-01-01 13:32:46.150,325775,10.876218881525375,12.34522754196792,11.20360115149666,12.694893907461232,-1.41,7.57,0.12,2.6410982564077394
1900-01-01 13:32:46.252,325878,10.922765897813957,12.294639485650324,11.239340290537216,12.56680811664529,-0.08,8.2,-1.57,2.243055951152357
1900-01-01 13:32:46.356,325981,10.974710575377443,12.237007061894593,11.275960048262853,12.45887363332784,0.16,12.36,-1.88,3.180188673648152
1900-01-01 13:32:46.459,326084,11.03184252708051,12.151761738991455,11.325179689887712,12.378349360894953,-1.65,13.22,-1.37,4.036805667851748
1900-01-01 13:32:46.561,326186,11.082575526716605,12.065427167985426,11.373562154350005,12.303219196277647,-1.69,7.26,-2.47,3.925378962597115
1900-01-01 13:32:46.663,326288,11.134733400129079,11.994802362357188,11.42053143994896,12.234204485742897,1.06,10.79,0.75,1.63285026870194
1900-01-01 13:32:46.766,326391,11.188995049060104,11.943405419570544,11.459387436048054,12.180049627394961,-0.86,7.88,-0.78,2.243746866293077
1900-01-01 13:32:46.868,326493,11.236019787312076,11.894836876229672,11.492912919588562,12.128661851420112,-1.18,10.51,-1.45,1.9997499843730462
1900-01-01 13:32:46.970,326595,11.2847519695584,11.840432668795584,11.523117175782927,12.087515876057537,-1.14,9.69,-0.47,1.2379822292747178
1900-01-01 13:32:47.073,326698,11.32682755079243,11.792241750077899,11.551467074910299,12.04285747626414,-0.86,12.67,-0.59,3.053620801605857
1900-01-01 13:32:47.175,326800,11.368443802460153,11.734777937626161,11.653604000228238,11.979994688248386,2.86,7.49,-0.98,3.8047470349551498
1900-01-01 13:32:47.277,326903,11.419139886974463,11.696161591140651,11.858085002845613,11.917371309245386,-0.47,10.98,-0.55,1.384124271877348
1900-01-01 13:32:47.379,327004,11.466755048816125,11.673728230505679,12.165815818388928,11.854620060904494,0.51,9.92,-0.43,0.6777905281132216
1900-01-01 13:32:47.482,327107,11.511907716406181,11.681347021008802,12.380644187815044,11.788452194167856,0.75,9.77,-0.82,1.1116654172906522
1900-01-01 13:32:47.584,327209,11.54884376182314,11.70442332131691,12.412338293179284,11.730384906647837,0.71,10.04,-1.33,1.526630276131061
1900-01-01 13:32:47.686,327311,11.57729553507222,11.730041959909947,12.323089212391116,11.683659147783576,-0.35,9.26,-0.39,0.7524626236564851
1900-01-01 13:32:47.789,327414,11.599831094244218,11.752042878161117,12.160339737855148,11.650090733838574,-0.2,9.45,-0.2,0.4500000000000011
1900-01-01 13:32:47.891,327516,11.615432136129101,11.768381373358945,11.982577663351746,11.620953938129501,-1.1,10.9,-0.78,1.7402298698735175
1900-01-01 13:32:47.993,327618,11.616710127192214,11.776859333204913,11.825714162478132,11.61966294019448,-0.63,9.73,-1.1,1.2695668552699382
1900-01-01 13:32:48.096,327721,11.608308288167672,11.779052724546736,11.704344982671326,11.633613014144446,-0.63,10.08,-1.14,1.3322537295875736
1900-01-01 13:32:48.199,327824,11.595619961496402,11.775137821575644,11.615477241130682,11.641558950975288,-0.63,10.0,-1.26,1.4228492541376263
1900-01-01 13:32:48.300,327926,11.58219870997569,11.767791067281077,11.559647882017659,11.645843496987904,0.67,8.2,-1.02,2.0122872558360063
1900-01-01 13:32:48.403,328028,11.570215185184894,11.75904793154722,11.532403705099295,11.64772994967066,-0.04,10.47,-1.57,1.7074542453606187
1900-01-01 13:32:48.504,328130,11.568731993462407,11.747199997060711,11.52234371314541,11.809738519048448,1.29,10.24,0.04,1.3635615130972272
1900-01-01 13:32:48.605,328231,11.589030011034012,11.739937032460466,11.52517945931164,12.192634776227875,0.55,9.85,-0.75,0.9313968005098578
1900-01-01 13:32:48.708,328333,11.618190783354224,11.73598135852334,11.525919705313829,12.795957166703854,0.04,9.92,-1.45,1.455506784594287
1900-01-01 13:32:48.810,328435,11.648459132631825,11.740747456111764,11.528791960953233,13.585126751920441,0.86,9.77,-0.39,0.9447751055145346
1900-01-01 13:32:48.912,328538,11.675522776328119,11.749566200564399,11.532172964967044,14.472298932767778,0.27,10.75,-0.47,1.0937549999885707
1900-01-01 13:32:49.014,328640,11.694174847235905,11.754809350176291,11.54289078625224,15.359471113615113,-0.2,8.79,-1.41,1.7459095051004228
1900-01-01 13:32:49.117,328742,11.716901685275934,11.762521086287835,11.547454064353047,16.246643294462448,0.94,11.38,-0.12,1.8423897524682449
1900-01-01 13:32:49.220,328845,11.738229841033741,11.77058188214912,11.547687800898057,17.133815475309785,0.04,9.1,-1.61,1.7560466964178378
1900-01-01 13:32:49.323,328948,11.744433885758772,11.779396694709751,11.537085208834533,18.02098765615712,1.1,9.65,-1.45,1.8261982367749676
1900-01-01 13:32:49.425,329050,11.741587754979083,11.787413914159611,11.521723389687814,18.908159837004458,-1.33,10.4,-1.96,2.443460660620506
1900-01-01 13:32:49.528,329153,11.73393496818013,11.793890086738838,11.505390204382287,19.79533201785179,0.55,8.67,-1.49,1.949230617448844
1900-01-01 13:32:49.630,329255,11.732289666707088,11.798595804808318,11.52672170145967,20.682504198699128,0.0,10.12,-1.41,1.4458561477546785
1900-01-01 13:32:49.733,329358,11.733584425262766,11.801612217482083,11.564047496567277,21.569676379546465,-0.24,10.04,-1.49,1.5281688388394783
1900-01-01 13:32:49.835,329460,11.717061944901625,11.801607298970962,11.610771548414274,22.4568485603938,0.08,9.89,-1.06,1.0668176976409793
1900-01-01 13:32:49.937,329563,11.70792752477007,11.804647562242854,11.655786088711778,23.34402074124114,0.08,9.73,-1.22,1.224622390780113
1900-01-01 13:32:50.040,329664,11.703756944498167,11.808671206466348,11.693410856721517,24.231192922088475,0.35,10.28,-1.02,1.1803812943282348
1900-01-01 13:32:50.142,329767,11.707595405369364,11.809382651393094,11.721452535469226,25.118365102935808,0.55,9.53,-0.86,1.0559356040971442
1900-01-01 13:32:50.244,329869,11.707329238310553,11.808226011662516,11.739863826722669,25.239796228535376,0.04,10.16,-1.73,1.7675123761942941
1900-01-01 13:32:50.346,329972,11.705296254501253,11.809348394158336,11.74506638785283,25.279941468252904,0.2,9.57,-0.67,0.736070648783118
1900-01-01 13:32:50.449,330074,11.706009517019536,11.80349374117912,11.740208152784788,25.278522833285248,0.9,10.16,-0.9,1.322724461102916
1900-01-01 13:32:50.551,330176,11.708191207599056,11.794861114354326,11.729936691640283,25.25711082583102,0.9,9.89,-1.53,1.777357589231835
1900-01-01 13:32:50.653,330278,11.715732544797744,11.790707865065075,11.722309683503513,25.1092245981457,0.24,10.24,-0.71,0.8690799733051036
1900-01-01 13:32:50.756,330381,11.721933193391921,11.789430415225212,11.716588898659403,24.798667232450015,0.04,9.96,-0.94,0.9543584232352119
1900-01-01 13:32:50.858,330483,11.72669685053954,11.789909982480228,11.706090810032233,24.473062104064347,-0.24,10.08,-1.61,1.6516960979550688
1900-01-01 13:32:50.960,330585,11.714249198870105,11.792947713833028,11.677182068980219,24.21221950629241,-0.08,9.49,-2.28,2.3023683458560664
1900-01-01 13:32:51.063,330688,11.694672352923973,11.79701056760122,11.642959847921693,24.04996771123583,-0.55,9.61,-1.77,1.8631961786135138
1900-01-01 13:32:51.164,330790,11.669243144638537,11.788490550403946,11.655223684679452,23.99049559356628,-0.12,9.77,-1.41,1.4154151334502538
1900-01-01 13:32:51.267,330892,11.650599388375372,11.781122956535205,11.65510143324282,24.02172020744515,-0.63,9.81,-1.61,1.7289013852733188
1900-01-01 13:32:51.370,330995,11.638070963465493,11.775326851454706,11.649494752364893,24.122839052771347,-0.67,9.89,-1.57,1.709356604105767
1900-01-01 13:32:51.471,331097,11.635435862050734,11.768008154149578,11.634477049888217,24.061484081696918,-0.75,9.61,-1.96,2.107178207935912
1900-01-01 13:32:51.575,331199,11.616458740275338,11.762598320616775,11.61712954931291,23.73873792044078,-0.75,9.57,-1.61,1.7909494688572318
1900-01-01 13:32:51.677,331302,11.592203873722625,11.759018970915026,11.601303947628095,23.137992817303846,-0.43,9.53,-1.65,1.7263545406433756
1900-01-01 13:32:51.779,331404,11.568888608890978,11.757014800131483,11.58878572417931,22.29142329325724,-0.67,9.85,-1.45,1.5980926130859876
1900-01-01 13:32:51.881,331506,11.54960025460807,11.756250214496577,11.580082110507991,21.38620444698226,-0.82,9.81,-1.29,1.5285941253321629
1900-01-01 13:32:51.983,331608,11.541789815957365,11.738961416766756,11.584454593317584,20.480985600707275,-1.1,9.73,-1.29,1.6967616214424466
1900-01-01 13:32:52.086,331711,11.538260564896252,11.720493517901483,11.582662176769169,19.575766754432294,-0.27,9.96,-0.98,1.0290286682109493
1900-01-01 13:32:52.187,331813,11.537968770351998,11.703991409967415,11.578390877912769,18.670547908157314,0.51,9.65,-0.43,0.6837397165588672
1900-01-01 13:32:52.289,331914,11.539850780176753,11.690902277423186,11.573673252464388,17.76532906188233,0.04,10.08,-0.08,0.29393876913398076
1900-01-01 13:32:52.392,332017,11.549283882927703,11.681607074488719,11.569518236618265,16.86011021560735,-0.43,10.0,0.27,0.5457105459856899
1900-01-01 13:32:52.494,332119,11.56151884801498,11.669523088434296,11.591649061232884,15.954891369332367,-0.27,10.4,1.1,1.2817566071606574
1900-01-01 13:32:52.597,332222,11.573652219544597,11.656454107104027,11.624227819521813,15.049672523057385,-0.12,10.51,1.29,1.4773625147539107
1900-01-01 13:32:52.699,332324,11.584064843465185,11.645002327465008,11.657816050344632,14.144453676782405,-0.27,11.02,1.77,2.166610255675902
1900-01-01 13:32:52.801,332426,11.598349850933507,11.63151969787196,11.701500292544809,13.239234830507423,-0.2,10.47,1.73,1.8659581988887104
1900-01-01 13:32:52.903,332529,11.60763197685361,11.61601751286709,11.744001960616528,12.33401598423244,0.16,10.67,0.71,1.1342839150759385
1900-01-01 13:32:53.006,332631,11.61277203767802,11.601923614587722,11.771624723827909,11.42879713795746,-0.16,10.55,0.55,0.9437160589923221
1900-01-01 13:32:53.107,332733,11.62260223145835,11.592373151460901,11.796576130532065,10.523578291682478,-0.47,9.77,0.59,0.7549172140042907
1900-01-01 13:32:53.210,332835,11.633051588591115,11.586783127114042,11.815719597075116,9.618359445407496,0.04,10.24,0.24,0.502792203599061
1900-01-01 13:32:53.312,332937,11.627774505905169,11.582747301358976,11.836166878549474,10.188151741005207,0.24,10.0,-0.24,0.39395431207184384
1900-01-01 13:32:53.415,333040,11.618011743584598,11.588296241003256,11.855065522626083,10.668799800343663,-0.2,10.08,-0.24,0.4195235392680602
1900-01-01 13:32:53.517,333143,11.6068948891628,11.598231903043839,11.869705474462371,11.049045253001829,0.0,9.65,-1.41,1.4179562757715767
1900-01-01 13:32:53.619,333244,11.582093042168438,11.587104061145094,11.884123153881374,11.331281166911356,-2.43,13.34,-0.82,4.371372782090312
1900-01-01 13:32:53.721,333347,11.525106471263168,11.566860754905202,11.895739373528047,11.589095281710929,1.37,8.2,-1.45,2.5572250585351313
1900-01-01 13:32:53.824,333449,11.459503772301222,11.541457601341065,11.89741062189438,11.82198151251011,-3.14,7.06,0.39,4.185606288221577
1900-01-01 13:32:53.926,333552,11.382774808654428,11.513660790746187,11.931272996612872,12.02717991552431,-0.94,12.0,-1.77,2.9759872311554023
1900-01-01 13:32:54.029,333654,11.311428816686124,11.488503807596695,11.976478718815414,12.196014207059635,-0.12,8.04,-1.02,2.03774385043852
1900-01-01 13:32:54.131,333756,11.236130913023144,11.439856805846876,12.029038985438742,12.320145689510243,-0.94,9.26,-0.94,1.4348519087348355
1900-01-01 13:32:54.231,333857,11.161024073022771,11.38469179912121,12.077883541674328,12.392788238288974,-1.29,9.02,-0.71,1.6663132958720583
1900-01-01 13:32:54.334,333959,11.097946829092706,11.334156168388517,12.253810848576201,12.420723357945644,-1.18,10.59,-1.49,2.058300269639976
1900-01-01 13:32:54.436,334061,11.061002528096836,11.282475628111147,12.60583270292064,12.413223353321523,-1.92,12.4,-2.04,3.8220413393892008
1900-01-01 13:32:54.538,334164,11.00649085982181,11.238233247133627,13.135078577262654,12.326270938714146,-0.31,8.32,-0.39,1.5616017418023076
1900-01-01 13:32:54.640,334266,10.952590640136673,11.171704117714642,13.728820065872577,12.270475765727937,0.12,9.96,-1.61,1.622374802565671
1900-01-01 13:32:54.743,334368,10.949299737806623,11.080435053192701,14.211420028377203,12.254790206715827,-0.31,8.67,-1.45,1.8642692938521521
1900-01-01 13:32:54.846,334471,10.973920893812291,10.990250229782227,14.505260692684118,12.260756403043434,-0.08,8.0,-1.49,2.33805474700658
1900-01-01 13:32:54.948,334573,11.036457729120233,10.895278632387003,14.595463447325711,12.297289463571875,-0.12,9.61,-1.02,1.0444615837837217
1900-01-01 13:32:55.048,334674,11.10297986887618,10.807788490922668,14.504528144830726,12.344701163409564,-0.75,10.83,-1.69,2.116482931658084
1900-01-01 13:32:55.150,334775,11.162904536616304,10.737998168238477,14.2736841834681,12.409657252491309,-0.31,11.73,-2.12,2.8836435285936437
1900-01-01 13:32:55.251,334876,11.210972078621005,10.688940988673615,13.94802105984076,12.47375594567831,1.37,10.32,0.75,1.6461470165206993
1900-01-01 13:32:55.354,334979,11.245463155282128,10.659469559249468,13.569439299312624,12.528182269930392,-3.22,8.51,-0.2,3.4745503306183383
1900-01-01 13:32:55.456,335081,11.184586421060072,10.606697154918667,13.276694213887868,12.609916134930259,-0.2,10.94,0.08,1.1601724009818528
1900-01-01 13:32:55.558,335183,11.02005361022432,10.549710509995224,13.105667220808924,12.692915194526854,-1.26,7.34,0.12,2.7665140520156415
1900-01-01 13:32:55.660,335285,10.823270136906164,10.499891932930709,13.031807537369314,12.786209908002967,-0.39,10.04,-0.67,0.8115417426109389
1900-01-01 13:32:55.763,335388,10.586584583652357,10.446071132252962,13.022051616803598,12.886131733170647,-1.18,11.45,-1.77,2.692173842826647
1900-01-01 13:32:55.865,335490,10.36959722904816,10.398876857423504,13.052588353602026,12.973703398072583,-0.31,11.92,-1.92,2.876960201323612
1900-01-01 13:32:55.967,335592,10.195722542203654,10.33419093033357,13.141920217957654,13.0645684243173,-0.16,7.45,-0.71,2.460121948196878
1900-01-01 13:32:56.070,335695,10.052882526457694,10.249994622171755,13.272775424004642,13.14374554811954,2.08,10.24,-1.18,2.4315427201675894
1900-01-01 13:32:56.172,335797,9.950260024632616,10.168355272183849,13.406064828885187,13.203630950665708,0.71,9.92,-0.43,0.8386894538504701
1900-01-01 13:32:56.274,335899,9.871236879980696,10.08911143317813,13.526311773099101,13.255689641774735,0.31,8.83,-0.04,1.0191172650877824
1900-01-01 13:32:56.376,336002,9.84502794776421,10.016859155806905,13.617529973568502,13.306878517100246,0.59,10.2,-0.59,0.9253107586103162
1900-01-01 13:32:56.479,336104,9.853091773123369,9.959505476308719,13.702876516952358,13.361108530063287,0.2,10.47,-1.92,2.043355084169171
1900-01-01 13:32:56.581,336206,9.867838233685392,9.91285525250208,13.78119189978783,13.420260605740106,-0.82,12.36,-0.71,2.7803057385834373
1900-01-01 13:32:56.684,336309,9.886127171382869,9.879717566639851,13.840946475352807,13.484895958820157,0.35,8.32,0.59,1.6312571838922278
1900-01-01 13:32:56.785,336411,9.880662131288668,9.840600900529967,13.895331532237085,13.562671993356616,-2.39,10.16,0.0,2.416960901628324
1900-01-01 13:32:56.888,336513,9.847555291091265,9.802071820886482,13.955569027299292,13.635232580889685,1.37,9.85,0.12,1.3761540611428649
1900-01-01 13:32:56.991,336616,9.803970533987613,9.770268776547825,14.00825512883678,13.708253230631952,-0.71,9.81,1.22,1.411594842722231
1900-01-01 13:32:57.094,336719,9.740961266189695,9.750403117745257,14.056111237398556,13.909998631468806,-0.86,11.61,0.55,2.0780279112658704
1900-01-01 13:32:57.196,336822,9.683771273496681,9.740223996754501,14.093635380334822,14.288180832907454,-1.06,9.65,-0.75,1.3071342700732775
1900-01-01 13:32:57.299,336924,9.636850794411027,9.71814900553317,14.134010387024714,14.842770749456303,1.33,10.4,0.16,1.4678215150351215
1900-01-01 13:32:57.401,337026,9.604742978004591,9.685702882678545,14.177476026598827,15.546429409691399,-0.27,10.08,-0.2,0.43737855457258035
1900-01-01 13:32:57.504,337129,9.584972437357447,9.652714329293014,14.216464015333674,16.358611758058824,0.82,9.65,-0.9,1.2267436570041845
1900-01-01 13:32:57.605,337231,9.568519257251776,9.560839921797992,14.263959957508227,17.239267405287375,1.06,10.2,-0.31,1.174606317027113
1900-01-01 13:32:57.706,337332,9.550412979822546,9.44702245893727,14.309395626862273,18.160045466863217,1.22,10.04,-0.39,1.3031116606031885
1900-01-01 13:32:57.809,337434,9.53460879636886,9.33771622795121,14.363384351533114,19.080823528439062,0.39,10.94,-0.71,1.398499195566446
1900-01-01 13:32:57.911,337536,9.513206347398235,9.249467107632476,14.436275880180723,19.995582604305067,0.51,8.94,-1.14,1.516344288082361
1900-01-01 13:32:58.013,337639,9.489218974190797,9.185346551039029,14.508450418072979,20.910341680171072,0.55,10.71,-0.9,1.3930541985149036
1900-01-01 13:32:58.115,337740,9.467611918684856,9.15525951244764,14.56667421606107,21.825100756037077,-0.31,9.18,-0.67,0.964053940399603
1900-01-01 13:32:58.218,337843,9.43791139307546,9.136119225933827,14.601004559644592,22.739859831903082,-0.27,10.43,-0.51,0.8543418519538878
1900-01-01 13:32:58.321,337946,9.408579210960822,9.127346678980256,14.617234677248618,23.626709915066368,0.24,9.96,-0.63,0.6928924880528003
1900-01-01 13:32:58.422,338047,9.390182021958042,9.131614948946742,14.617458256571574,24.506112806161372,0.04,10.12,-0.63,0.7077428911688193
1900-01-01 13:32:58.525,338150,9.377184403989745,9.149629087566352,14.60818907562464,25.23079862614013,0.67,9.96,-0.75,1.0183319694480775
1900-01-01 13:32:58.627,338253,9.369283628841591,9.173094359568308,14.599034007696321,25.749356429787028,0.16,9.89,-1.41,1.4219001371404392
1900-01-01 13:32:58.730,338355,9.365593555038554,9.196645370609325,14.590474558934632,26.072873140104466,-0.2,9.69,-1.53,1.5469324484281788
1900-01-01 13:32:58.832,338457,9.365012476986681,9.217095214004532,14.583062059638834,26.238163159007797,-0.35,9.92,-1.77,1.808258831030558
1900-01-01 13:32:58.934,338559,9.364867014794843,9.258177734254254,14.559808736722403,26.146057389089584,-0.43,9.61,-1.61,1.6772298590235033
1900-01-01 13:32:59.036,338661,9.362033523233146,9.303539279122067,14.531858202760187,25.78611183381474,0.08,9.96,-1.1,1.1144505372604028
1900-01-01 13:32:59.137,338763,9.358329509131098,9.344154484621566,14.505624725545253,25.195245118846707,0.08,9.96,-1.57,1.5801582199260933
1900-01-01 13:32:59.240,338865,9.354694150795765,9.375801286427683,14.478027066726485,24.43030551307208,0.27,10.16,-1.1,1.1884864324004711
1900-01-01 13:32:59.342,338967,9.353131144958956,9.397306721840234,14.454223102717691,23.549891988964585,0.43,9.89,-1.02,1.110585431202841
1900-01-01 13:32:59.444,339070,9.352775885262961,9.429900796779476,14.433275646381967,22.624700886151913,-1.41,9.96,-1.37,1.972460392504752
1900-01-01 13:32:59.547,339172,9.3530220170023,9.46546668992696,14.403332787523597,21.699509783339238,-0.08,10.28,-0.94,1.0584894897919388
1900-01-01 13:32:59.649,339275,9.353466317411591,9.4964727932194,14.373851286120411,20.774318680526562,-0.94,9.1,-0.98,1.5277434339574172
1900-01-01 13:32:59.751,339376,9.350696022230299,9.52608840461242,14.34635296582493,19.84912757771389,-0.82,10.4,-0.75,1.2628935030318271
1900-01-01 13:32:59.854,339479,9.344983607536363,9.540301885810452,14.324537375909166,18.923936474901215,-1.06,9.1,-1.18,1.7337819932159872
1900-01-01 13:32:59.956,339581,9.338438025119553,9.54365121829826,14.293690971688239,17.99874537208854,-1.06,9.49,-1.22,1.6456305782282974
1900-01-01 13:33:00.058,339683,9.32593627436217,9.544722994238715,14.261785522706255,17.073554269275867,-0.75,9.73,-1.41,1.5985931314752981
1900-01-01 13:33:00.161,339786,9.312065892632756,9.543636669781405,14.23449610026442,16.14836316646319,-1.53,12.4,-2.24,3.757459247949337
1900-01-01 13:33:00.262,339888,9.294638073433727,9.553679124578753,14.204582679177586,15.421046296494932,1.65,9.06,-0.98,2.056817930688081
1900-01-01 13:33:00.365,339990,9.24620602003796,9.569250888519692,14.184562369131587,14.693729426526671,2.31,9.22,1.57,2.8526128373825985
1900-01-01 13:33:00.468,340093,9.188761831611323,9.585398886661228,14.173076728386928,14.375484222027076,3.22,10.32,-2.12,3.890141385605413
1900-01-01 13:33:00.570,340195,9.120501534781093,9.599592593042855,14.16194875187237,14.253924822774234,-0.12,8.55,-0.67,1.4233060106667155
1900-01-01 13:33:00.671,340297,9.056554210396627,9.610793419173906,14.153217557098984,14.25788543394858,0.94,8.75,-0.82,1.630490723677998
