timestamp,x,y,x1,y1,x2,y2,x3,y3,x4,y4
1900-01-01 13:32:41.145,-0.31954999999999895,5.553166666666666,0.3897625000000021,6.026041666666667,0.3897625000000021,5.080291666666665,-1.0288625,6.026041666666667,-1.0288625,5.080291666666666
1900-01-01 13:32:41.248,-0.16356666666666558,5.675663888888888,0.4230000000000006,6.066708333333333,0.4230000000000006,5.284619444444444,-0.7501333333333318,6.066708333333333,-0.7501333333333318,5.284619444444445
1900-01-01 13:32:41.349,0.004093750000000881,5.787437499999999,0.4230000000000006,6.066708333333333,0.4230000000000006,5.508166666666667,-0.41481249999999764,6.066708333333333,-0.41481250000000003,5.508166666666666
1900-01-01 13:32:41.451,0.16955000000000126,5.897741666666667,0.4230000000000006,6.066708333333333,0.4230000000000006,5.728775000000001,-0.08389999999999631,6.066708333333333,-0.08389999999999986,5.728775
1900-01-01 13:32:41.553,0.36860841666666444,5.932538833333332,0.5674166666666665,6.065077666666667,0.5674166666666665,5.799999999999998,0.16980016666666248,6.065077666666667,0.16980016666666248,5.799999999999998
1900-01-01 13:32:41.654,0.604595333333334,6.072936444444444,0.789666666666669,6.196317333333334,0.789666666666669,5.949555555555554,0.4195239999999991,6.196317333333334,0.4195239999999991,5.949555555555554
1900-01-01 13:32:41.756,0.7274690833333333,6.202812277777777,0.789666666666669,6.244277333333335,0.789666666666669,6.16134722222222,0.6652714999999981,6.244277333333335,0.6652714999999969,6.16134722222222
1900-01-01 13:32:41.858,0.8186775833333318,6.253734388888889,0.7303124999999995,6.194824333333334,0.7303124999999995,6.3126444444444445,0.9070426666666643,6.194824333333334,0.9070426666666643,6.312644444444444
1900-01-01 13:32:41.961,0.7831395833333318,6.277426388888889,0.7303124999999995,6.242208333333334,0.7303124999999995,6.3126444444444445,0.8359666666666641,6.242208333333334,0.8359666666666641,6.312644444444444
1900-01-01 13:32:42.063,0.8063500000000007,6.3945444444444455,0.6051875000000007,6.260436111111112,0.6051875000000007,6.528652777777778,1.0075125000000007,6.260436111111112,1.0075125000000007,6.528652777777778
1900-01-01 13:32:42.165,0.9027562500000015,6.3770375,0.9448125000000012,6.405075,0.9448125000000012,6.349,0.8607000000000025,6.405075,0.8607000000000014,6.349
1900-01-01 13:32:42.268,0.9228750000000018,6.3904499999999995,0.9448125000000012,6.405075,0.9448125000000012,6.375825000000001,0.9009375000000036,6.405075,0.9009375000000013,6.375825000000001
1900-01-01 13:32:42.370,1.0465208333333327,6.531005555555554,0.9997291666666677,6.499811111111111,0.9997291666666677,6.562199999999997,1.0933124999999984,6.499811111111111,1.0933124999999972,6.562199999999998
1900-01-01 13:32:42.472,1.1517395833333328,6.601151388888887,1.210166666666667,6.640102777777777,1.210166666666667,6.562199999999998,1.0933124999999997,6.640102777777777,1.0933124999999972,6.562199999999998
1900-01-01 13:32:42.575,1.2691854166666652,6.663209722222222,1.2634374999999995,6.659377777777777,1.2634374999999995,6.667041666666665,1.274933333333332,6.659377777777777,1.2749333333333297,6.667041666666665
1900-01-01 13:32:42.677,1.4815687500000017,6.816254166666666,1.5312000000000023,6.849341666666667,1.5312000000000023,6.7831666666666655,1.4319375000000012,6.849341666666667,1.4319375000000012,6.783166666666666
1900-01-01 13:32:42.779,1.4815687500000017,6.816254166666666,1.5312000000000023,6.849341666666667,1.5312000000000023,6.7831666666666655,1.4319375000000012,6.849341666666667,1.4319375000000012,6.783166666666666
1900-01-01 13:32:42.881,1.5830812499999998,6.869387499999998,1.444329166666667,6.776886111111111,1.444329166666667,6.961888888888888,1.7218333333333338,6.776886111111111,1.7218333333333313,6.961888888888888
1900-01-01 13:32:42.982,1.7179104166666674,6.825059722222222,1.7139875000000018,6.822444444444445,1.7139875000000018,6.827674999999999,1.7218333333333338,6.822444444444445,1.7218333333333327,6.827674999999999
1900-01-01 13:32:43.084,1.6987437500000016,6.940170833333333,1.7139875000000018,6.950333333333333,1.7139875000000018,6.930008333333333,1.6835000000000022,6.950333333333333,1.6835000000000009,6.930008333333333
1900-01-01 13:32:43.186,1.7980500000000017,7.114099999999999,1.7728125000000017,7.097275,1.7728125000000017,7.1309249999999995,1.8232875000000015,7.097275,1.8232875000000015,7.1309249999999995
1900-01-01 13:32:43.290,1.8429083333333347,7.144005555555555,1.8625291666666683,7.157086111111111,1.8625291666666683,7.1309249999999995,1.8232875000000015,7.157086111111111,1.8232875000000015,7.1309249999999995
1900-01-01 13:32:43.391,2.0356333333333336,7.189997222222222,2.061000000000001,7.206908333333334,2.061000000000001,7.17308611111111,2.0102666666666664,7.206908333333334,2.0102666666666664,7.17308611111111
1900-01-01 13:32:43.494,2.175572916666667,7.2529375,2.248979166666667,7.301875,2.248979166666667,7.204,2.1021666666666663,7.301875,2.1021666666666663,7.204
1900-01-01 13:32:43.596,2.175572916666667,7.2529375,2.248979166666667,7.301875,2.248979166666667,7.204,2.1021666666666663,7.301875,2.1021666666666663,7.204
1900-01-01 13:32:43.698,2.3167437499999997,7.388562499999999,2.4887999999999995,7.503266666666666,2.4887999999999995,7.273858333333333,2.1446875000000007,7.503266666666666,2.1446875,7.273858333333333
1900-01-01 13:32:43.801,2.390993749999999,7.438062499999999,2.637299999999999,7.602266666666666,2.637299999999999,7.273858333333333,2.1446874999999985,7.602266666666666,2.1446875,7.273858333333333
1900-01-01 13:32:43.903,2.5407333333333324,7.537888888888888,2.637299999999999,7.602266666666666,2.637299999999999,7.473511111111111,2.444166666666665,7.602266666666666,2.4441666666666664,7.473511111111111
