[21:48:26.677] 10000,20.410000,-1.960000,-4.580000,11.370000
[21:48:29.608] a,137221,15.680000,20.850000,23.490000,20.310000,-2.390000,-4.070000,11.410000
[21:48:29.658] a,137221,15.680000,20.850000,23.490000,20.310000,-2.390000,-4.070000,11.410000
[21:48:29.708] a,137323,15.650000,20.790000,23.520000,20.320000,-2.740000,-3.530000,10.590000
[21:48:29.759] a,137323,15.650000,20.790000,23.520000,20.320000,-2.740000,-3.530000,10.590000
[21:48:29.809] a,137425,15.640000,20.820000,23.520000,20.320000,-2.860000,-4.660000,10.630000
[21:48:29.860] a,137425,15.640000,20.820000,23.520000,20.320000,-2.860000,-4.660000,10.630000
[21:48:29.910] a,137527,15.640000,20.820000,23.500000,20.280000,-2.390000,-4.660000,10.470000
[21:48:29.960] a,137527,15.640000,20.820000,23.500000,20.280000,-2.390000,-4.660000,10.470000
[21:48:30.010] a,137629,15.700000,20.840000,23.570000,20.280000,-2.430000,-3.760000,10.900000
[21:48:30.061] a,137629,15.700000,20.840000,23.570000,20.280000,-2.430000,-3.760000,10.900000
[21:48:30.111] a,137629,15.700000,20.840000,23.570000,20.280000,-2.430000,-3.760000,10.900000
[21:48:30.161] a,137731,15.700000,20.790000,23.570000,20.280000,-2.470000,-4.390000,11.140000
[21:48:30.212] a,137731,15.700000,20.790000,23.570000,20.280000,-2.470000,-4.390000,11.140000
[21:48:30.262] a,137833,15.690000,20.790000,23.530000,20.320000,-2.580000,-5.060000,11.210000
[21:48:30.313] a,137833,15.690000,20.790000,23.530000,20.320000,-2.580000,-5.060000,11.210000
[21:48:30.363] a,137935,15.660000,20.660000,23.530000,20.310000,-2.390000,-2.470000,10.820000
[21:48:30.413] a,137935,15.660000,20.660000,23.530000,20.310000,-2.390000,-2.470000,10.820000
[21:48:30.463] a,138037,15.660000,20.660000,23.510000,20.310000,-2.620000,-1.520000,10.820000
[21:48:30.513] a,138037,15.660000,20.660000,23.510000,20.310000,-2.620000,-1.520000,10.820000
[21:48:30.563] a,138139,15.680000,20.800000,23.500000,20.400000,-2.150000,-2.470000,11.140000
[21:48:30.614] a,138139,15.680000,20.800000,23.500000,20.400000,-2.150000,-2.470000,11.140000
[21:48:30.664] a,138241,15.640000,20.840000,23.500000,20.400000,-1.840000,-2.350000,11.330000
[21:48:30.714] a,138241,15.640000,20.840000,23.500000,20.400000,-1.840000,-2.350000,11.330000
[21:48:30.764] a,138343,15.640000,20.840000,23.460000,20.120000,-1.960000,-2.190000,11.020000
[21:48:30.815] a,138343,15.640000,20.840000,23.460000,20.120000,-1.960000,-2.190000,11.020000
[21:48:30.865] a,138445,15.680000,20.860000,23.490000,25.940000,-2.190000,-2.940000,11.140000
[21:48:30.916] a,138445,15.680000,20.860000,23.490000,25.940000,-2.190000,-2.940000,11.140000
[21:48:30.966] a,138547,15.680000,20.860000,23.490000,25.940000,-2.820000,-3.090000,11.610000
[21:48:31.016] a,138547,15.680000,20.860000,23.490000,25.940000,-2.820000,-3.090000,11.610000
[21:48:31.066] a,138649,15.670000,20.840000,23.460000,20.160000,-2.230000,-3.330000,11.250000
[21:48:31.117] a,138649,15.670000,20.840000,23.460000,20.160000,-2.230000,-3.330000,11.250000
[21:48:31.167] a,138751,15.650000,20.900000,23.460000,20.290000,-2.230000,-2.310000,11.450000
[21:48:31.218] a,138751,15.650000,20.900000,23.460000,20.290000,-2.230000,-2.310000,11.450000
[21:48:31.268] a,138853,15.650000,20.900000,23.540000,20.290000,-2.740000,-2.390000,11.450000
[21:48:31.319] a,138853,15.650000,20.900000,23.540000,20.290000,-2.740000,-2.390000,11.450000
[21:48:31.369] a,138955,15.650000,20.870000,23.480000,20.480000,-2.430000,-2.580000,11.060000
[21:48:31.419] a,138955,15.650000,20.870000,23.480000,20.480000,-2.430000,-2.580000,11.060000
[21:48:31.469] a,139057,15.650000,20.870000,23.480000,20.480000,-2.470000,-3.130000,11.060000
[21:48:31.520] a,139057,15.650000,20.870000,23.480000,20.480000,-2.470000,-3.130000,11.060000
[21:48:31.570] a,139159,15.650000,20.870000,23.480000,20.480000,-2.620000,-2.940000,11.060000
[21:48:31.620] a,139159,15.650000,20.870000,23.480000,20.480000,-2.620000,-2.940000,11.060000
[21:48:31.670] a,139261,15.660000,20.740000,23.520000,20.310000,-2.470000,-3.720000,10.900000
[21:48:31.720] a,139261,15.660000,20.740000,23.520000,20.310000,-2.470000,-3.720000,10.900000
[21:48:31.770] a,139363,15.660000,20.740000,23.520000,20.310000,-1.290000,-4.550000,11.140000
[21:48:31.821] a,139363,15.660000,20.740000,23.520000,20.310000,-1.290000,-4.550000,11.140000
[21:48:31.871] a,139465,15.580000,20.840000,23.530000,20.290000,-1.680000,-3.370000,10.940000
[21:48:31.921] a,139465,15.580000,20.840000,23.530000,20.290000,-1.680000,-3.370000,10.940000
[21:48:31.971] a,139567,15.660000,20.880000,23.530000,20.290000,-1.090000,-4.700000,11.290000
[21:48:32.022] a,139567,15.660000,20.880000,23.530000,20.290000,-1.090000,-4.700000,11.290000
[21:48:32.072] a,139669,15.660000,20.880000,23.540000,20.290000,-1.520000,-3.250000,11.370000
[21:48:32.123] a,139669,15.660000,20.880000,23.540000,20.290000,-1.520000,-3.250000,11.370000
[21:48:32.173] a,139771,15.680000,20.840000,23.510000,20.260000,-2.270000,-2.780000,11.370000
[21:48:32.223] a,139771,15.680000,20.840000,23.510000,20.260000,-2.270000,-2.780000,11.370000
[21:48:32.273] a,139873,15.680000,20.840000,23.510000,20.260000,-1.250000,-3.600000,11.250000
[21:48:32.323] a,139873,15.680000,20.840000,23.510000,20.260000,-1.250000,-3.600000,11.250000
[21:48:32.373] a,139975,15.680000,20.830000,23.550000,20.240000,-0.740000,-3.370000,11.290000
[21:48:32.424] a,139975,15.680000,20.830000,23.550000,20.240000,-0.740000,-3.370000,11.290000
[21:48:32.474] a,140077,15.640000,20.830000,23.550000,20.270000,-1.370000,-2.980000,10.740000
[21:48:32.525] a,140077,15.640000,20.830000,23.550000,20.270000,-1.370000,-2.980000,10.740000
[21:48:32.575] a,140179,15.640000,20.830000,23.450000,20.270000,-5.060000,0.110000,10.780000
[21:48:32.626] a,140179,15.640000,20.830000,23.450000,20.270000,-5.060000,0.110000,10.780000
[21:48:32.676] a,140281,15.710000,20.850000,23.510000,20.340000,-5.370000,-0.030000,10.780000
[21:48:32.727] a,140281,15.710000,20.850000,23.510000,20.340000,-5.370000,-0.030000,10.780000
[21:48:32.777] a,140383,15.700000,20.720000,23.510000,20.340000,-4.070000,-1.800000,10.590000
[21:48:32.828] a,140383,15.700000,20.720000,23.510000,20.340000,-4.070000,-1.800000,10.590000
[21:48:32.878] a,140485,15.700000,20.720000,23.440000,20.310000,-4.000000,-2.150000,10.660000
[21:48:32.928] a,140485,15.700000,20.720000,23.440000,20.310000,-4.000000,-2.150000,10.660000
[21:48:32.978] a,140587,15.780000,20.850000,23.520000,20.340000,-4.190000,-1.450000,10.740000
[21:48:33.029] a,140587,15.780000,20.850000,23.520000,20.340000,-4.190000,-1.450000,10.740000
[21:48:33.079] a,140689,15.780000,20.850000,23.520000,20.340000,-4.230000,-2.270000,11.020000
[21:48:33.130] a,140689,15.780000,20.850000,23.520000,20.340000,-4.230000,-2.270000,11.020000
[21:48:33.180] a,140791,15.720000,20.950000,23.510000,20.280000,-4.550000,-2.620000,11.490000
[21:48:33.230] a,140791,15.720000,20.950000,23.510000,20.280000,-4.550000,-2.620000,11.490000
[21:48:33.280] a,140893,15.700000,20.920000,23.510000,20.270000,-3.530000,-0.980000,10.550000
[21:48:33.331] a,140893,15.700000,20.920000,23.510000,20.270000,-3.530000,-0.980000,10.550000
[21:48:33.381] a,140995,15.700000,20.920000,23.510000,20.270000,-3.490000,-0.660000,10.350000
[21:48:33.432] a,140995,15.700000,20.920000,23.510000,20.270000,-3.490000,-0.660000,10.350000
[21:48:33.482] a,141098,15.720000,20.780000,23.530000,20.290000,-3.640000,-2.270000,11.020000
[21:48:33.533] a,141098,15.720000,20.780000,23.530000,20.290000,-3.640000,-2.270000,11.020000
[21:48:33.583] a,141200,15.720000,20.820000,23.530000,20.290000,-2.430000,-3.960000,11.170000
[21:48:33.634] a,141200,15.720000,20.820000,23.530000,20.290000,-2.430000,-3.960000,11.170000
[21:48:33.684] a,141302,15.700000,20.820000,23.430000,20.250000,-1.130000,-2.740000,10.780000
[21:48:33.735] a,141302,15.700000,20.820000,23.430000,20.250000,-1.130000,-2.740000,10.780000
[21:48:33.785] a,141404,15.750000,20.810000,23.470000,20.160000,-2.510000,-1.130000,10.470000
[21:48:33.836] a,141404,15.750000,20.810000,23.470000,20.160000,-2.510000,-1.130000,10.470000
[21:48:33.886] a,141404,15.750000,20.810000,23.470000,20.160000,-2.510000,-1.130000,10.470000
[21:48:33.936] a,141506,15.750000,20.810000,23.470000,20.160000,-3.640000,1.210000,11.290000
[21:48:33.987] a,141506,15.750000,20.810000,23.470000,20.160000,-3.640000,1.210000,11.290000
[21:48:34.037] a,141608,15.750000,20.790000,23.430000,20.230000,-6.350000,2.390000,10.270000
[21:48:34.088] a,141608,15.750000,20.790000,23.430000,20.230000,-6.350000,2.390000,10.270000
[21:48:34.138] a,141710,15.870000,20.790000,23.430000,20.230000,-6.270000,2.070000,10.350000
[21:48:34.189] a,141710,15.870000,20.790000,23.430000,20.230000,-6.270000,2.070000,10.350000
[21:48:34.239] a,141812,15.870000,20.790000,23.410000,20.210000,-3.130000,1.880000,10.590000
[21:48:34.289] a,141812,15.870000,20.790000,23.410000,20.210000,-3.130000,1.880000,10.590000
[21:48:34.339] a,141914,22.500000,20.900000,23.370000,20.250000,-4.820000,2.980000,9.610000
[21:48:34.389] a,141914,22.500000,20.900000,23.370000,20.250000,-4.820000,2.980000,9.610000
[21:48:34.439] a,142016,22.500000,20.900000,23.370000,20.250000,-6.080000,1.410000,9.330000
[21:48:34.489] a,142016,22.500000,20.900000,23.370000,20.250000,-6.080000,1.410000,9.330000
[21:48:34.539] a,142118,25.310000,20.800000,23.360000,20.250000,-5.880000,2.310000,9.880000
[21:48:34.590] a,142118,25.310000,20.800000,23.360000,20.250000,-5.880000,2.310000,9.880000
[21:48:34.640] a,142220,25.400000,20.790000,23.360000,20.160000,-6.230000,3.640000,11.100000
[21:48:34.691] a,142220,25.400000,20.790000,23.360000,20.160000,-6.230000,3.640000,11.100000
[21:48:34.741] a,142322,25.400000,20.790000,23.350000,20.160000,-7.290000,1.680000,9.960000
[21:48:34.791] a,142322,25.400000,20.790000,23.350000,20.160000,-7.290000,1.680000,9.960000
[21:48:34.841] a,142424,15.920000,20.790000,23.380000,20.240000,-5.880000,0.900000,9.880000
[21:48:34.892] a,142424,15.920000,20.790000,23.380000,20.240000,-5.880000,0.900000,9.880000
[21:48:34.942] a,142526,15.920000,20.790000,23.380000,20.240000,-3.560000,-0.470000,10.860000
[21:48:34.993] a,142526,15.920000,20.790000,23.380000,20.240000,-3.560000,-0.470000,10.860000
[21:48:35.043] a,142628,15.920000,20.790000,23.380000,20.240000,-3.250000,0.000000,11.250000
[21:48:35.093] a,142628,15.920000,20.790000,23.380000,20.240000,-3.250000,0.000000,11.250000
[21:48:35.144] a,142730,15.920000,20.790000,23.380000,20.240000,-2.190000,0.150000,10.630000
[21:48:35.195] a,142730,15.920000,20.790000,23.380000,20.240000,-2.190000,0.150000,10.630000
[21:48:35.245] a,142832,15.920000,20.790000,23.380000,20.240000,-3.680000,-1.560000,11.020000
[21:48:35.296] a,142832,15.920000,20.790000,23.380000,20.240000,-3.680000,-1.560000,11.020000
[21:48:35.346] a,142934,15.910000,20.930000,23.460000,20.160000,-4.110000,-2.270000,11.140000
[21:48:35.397] a,142934,15.910000,20.930000,23.460000,20.160000,-4.110000,-2.270000,11.140000
[21:48:35.447] a,143036,15.800000,20.960000,23.460000,20.160000,-4.040000,-3.640000,11.570000
[21:48:35.498] a,143036,15.800000,20.960000,23.460000,20.160000,-4.040000,-3.640000,11.570000
[21:48:35.548] a,143138,15.800000,20.960000,23.620000,20.060000,-4.550000,-4.350000,10.590000
[21:48:35.598] a,143138,15.800000,20.960000,23.620000,20.060000,-4.550000,-4.350000,10.590000
[21:48:35.649] a,143240,17.790000,20.990000,23.620000,20.090000,-2.540000,-3.880000,10.230000
[21:48:35.700] a,143240,17.790000,20.990000,23.620000,20.090000,-2.540000,-3.880000,10.230000
[21:48:35.750] a,143342,17.790000,21.020000,23.620000,20.090000,-2.110000,-2.740000,10.230000
[21:48:35.800] a,143342,17.790000,21.020000,23.620000,20.090000,-2.110000,-2.740000,10.230000
[21:48:35.850] a,143444,17.790000,21.020000,23.490000,20.120000,-3.210000,-3.020000,10.900000
[21:48:35.901] a,143444,17.790000,21.020000,23.490000,20.120000,-3.210000,-3.020000,10.900000
[21:48:35.951] a,143546,17.790000,21.020000,23.640000,20.160000,-2.270000,-2.900000,11.060000
[21:48:36.001] a,143546,17.790000,21.020000,23.640000,20.160000,-2.270000,-2.900000,11.060000
[21:48:36.051] a,143648,17.790000,21.020000,23.640000,20.160000,-2.940000,-1.840000,11.100000
[21:48:36.102] a,143648,17.790000,21.020000,23.640000,20.160000,-2.940000,-1.840000,11.100000
[21:48:36.152] a,143750,15.810000,20.940000,23.630000,20.170000,-2.110000,-2.470000,11.370000
[21:48:36.203] a,143750,15.810000,20.940000,23.630000,20.170000,-2.110000,-2.470000,11.370000
[21:48:36.253] a,143852,18.530000,20.930000,23.630000,20.170000,-3.130000,-1.680000,11.450000
[21:48:36.304] a,143852,18.530000,20.930000,23.630000,20.170000,-3.130000,-1.680000,11.450000
[21:48:36.354] a,143954,18.530000,20.930000,23.520000,20.190000,-3.640000,-1.760000,10.820000
[21:48:36.405] a,143954,18.530000,20.930000,23.520000,20.190000,-3.640000,-1.760000,10.820000
[21:48:36.455] a,144056,15.850000,20.910000,23.460000,20.210000,-1.720000,-2.310000,11.250000
[21:48:36.506] a,144056,15.850000,20.910000,23.460000,20.210000,-1.720000,-2.310000,11.250000
[21:48:36.556] a,144158,15.850000,20.910000,23.460000,20.210000,-3.880000,-1.920000,11.570000
[21:48:36.607] a,144158,15.850000,20.910000,23.460000,20.210000,-3.880000,-1.920000,11.570000
[21:48:36.657] a,144260,17.620000,20.880000,23.460000,20.230000,-3.130000,-1.960000,11.250000
[21:48:36.707] a,144260,17.620000,20.880000,23.460000,20.230000,-3.130000,-1.960000,11.250000
[21:48:36.757] a,144362,17.620000,20.880000,23.460000,20.230000,-2.580000,-2.310000,10.980000
[21:48:36.807] a,144362,17.620000,20.880000,23.460000,20.230000,-2.580000,-2.310000,10.980000
[21:48:36.857] a,144465,17.620000,20.880000,23.460000,20.230000,-2.860000,-1.920000,11.060000
[21:48:36.907] a,144465,17.620000,20.880000,23.460000,20.230000,-2.860000,-1.920000,11.060000
[21:48:36.957] a,144567,23.180000,20.890000,23.460000,20.210000,-3.720000,-2.030000,11.170000
[21:48:37.008] a,144567,23.180000,20.890000,23.460000,20.210000,-3.720000,-2.030000,11.170000
[21:48:37.058] a,144669,23.180000,20.810000,23.460000,20.210000,-3.170000,-2.390000,11.100000
[21:48:37.109] a,144669,23.180000,20.810000,23.460000,20.210000,-3.170000,-2.390000,11.100000
[21:48:37.159] a,144771,25.010000,20.810000,23.480000,20.200000,-2.980000,-2.270000,10.820000
[21:48:37.209] a,144771,25.010000,20.810000,23.480000,20.200000,-2.980000,-2.270000,10.820000
[21:48:37.259] a,144873,25.050000,20.840000,23.520000,20.200000,-2.940000,-2.390000,11.170000
[21:48:37.310] a,144873,25.050000,20.840000,23.520000,20.200000,-2.940000,-2.390000,11.170000
[21:48:37.360] a,144975,25.050000,20.840000,23.520000,20.200000,-4.040000,-2.580000,11.140000
[21:48:37.410] a,144975,25.050000,20.840000,23.520000,20.200000,-4.040000,-2.580000,11.140000
[21:48:37.460] a,145077,25.060000,20.840000,23.540000,20.190000,-2.740000,-2.270000,10.740000
[21:48:37.510] a,145077,25.060000,20.840000,23.540000,20.190000,-2.740000,-2.270000,10.740000
[21:48:37.561] a,145179,25.040000,20.820000,23.540000,20.190000,-3.800000,-2.000000,11.290000
[21:48:37.612] a,145179,25.040000,20.820000,23.540000,20.190000,-3.800000,-2.000000,11.290000
[21:48:37.662] a,145281,25.040000,20.820000,23.540000,20.200000,-4.150000,-2.580000,10.900000
[21:48:37.713] a,145281,25.040000,20.820000,23.540000,20.200000,-4.150000,-2.580000,10.900000
[21:48:37.763] a,145281,25.040000,20.820000,23.540000,20.200000,-4.150000,-2.580000,10.900000
[21:48:37.813] a,145383,25.040000,20.820000,23.540000,20.200000,-2.860000,-3.450000,10.820000
[21:48:37.864] a,145383,25.040000,20.820000,23.540000,20.200000,-2.860000,-3.450000,10.820000
[21:48:37.914] a,145485,25.040000,20.880000,23.540000,20.200000,-3.880000,-4.270000,12.000000
[21:48:37.965] a,145485,25.040000,20.880000,23.540000,20.200000,-3.880000,-4.270000,12.000000
[21:48:38.015] a,145587,25.030000,20.880000,23.510000,20.180000,-4.190000,-2.980000,13.140000
[21:48:38.066] a,145587,25.030000,20.880000,23.510000,20.180000,-4.190000,-2.980000,13.140000
[21:48:38.116] a,145689,25.120000,20.810000,23.510000,20.200000,-2.740000,-5.450000,14.430000
[21:48:38.166] a,145689,25.120000,20.810000,23.510000,20.200000,-2.740000,-5.450000,14.430000
[21:48:38.217] a,145791,25.120000,20.810000,23.440000,20.200000,-0.190000,-2.310000,12.470000
[21:48:38.267] a,145791,25.120000,20.810000,23.440000,20.200000,-0.190000,-2.310000,12.470000
[21:48:38.318] a,145893,25.120000,20.830000,23.430000,20.330000,3.210000,-2.430000,10.980000
[21:48:38.369] a,145893,25.120000,20.830000,23.430000,20.330000,3.210000,-2.430000,10.980000
[21:48:38.419] a,145995,25.120000,20.830000,23.430000,20.330000,3.760000,-0.980000,9.210000
[21:48:38.470] a,145995,25.120000,20.830000,23.430000,20.330000,3.760000,-0.980000,9.210000
[21:48:38.520] a,146097,25.120000,20.830000,23.430000,20.330000,1.880000,0.390000,9.760000
[21:48:38.571] a,146097,25.120000,20.830000,23.430000,20.330000,1.880000,0.390000,9.760000
[21:48:38.621] a,146199,15.660000,20.780000,23.440000,20.490000,3.250000,0.190000,9.640000
[21:48:38.670] a,146199,15.660000,20.780000,23.440000,20.490000,3.250000,0.190000,9.640000
[21:48:38.721] a,146301,15.660000,20.780000,23.440000,20.490000,3.170000,0.070000,10.000000
[21:48:38.772] a,146301,15.660000,20.780000,23.440000,20.490000,3.170000,0.070000,10.000000
[21:48:38.822] a,146403,15.630000,20.770000,23.590000,20.490000,3.560000,0.000000,10.820000
[21:48:38.872] a,146403,15.630000,20.770000,23.590000,20.490000,3.560000,0.000000,10.820000
[21:48:38.922] a,146505,15.630000,20.770000,23.590000,20.490000,3.760000,-0.190000,10.700000
[21:48:38.973] a,146505,15.630000,20.770000,23.590000,20.490000,3.760000,-0.190000,10.700000
[21:48:39.023] a,146607,15.630000,20.770000,23.640000,20.490000,2.660000,0.230000,10.000000
[21:48:39.074] a,146607,15.630000,20.770000,23.640000,20.490000,2.660000,0.230000,10.000000
[21:48:39.124] a,146709,15.700000,20.770000,23.640000,20.580000,4.070000,0.740000,10.430000
[21:48:39.174] a,146709,15.700000,20.770000,23.640000,20.580000,4.070000,0.740000,10.430000
[21:48:39.225] a,146811,15.700000,20.710000,23.640000,20.580000,4.660000,0.500000,11.020000
[21:48:39.276] a,146811,15.700000,20.710000,23.640000,20.580000,4.660000,0.500000,11.020000
[21:48:39.326] a,146913,15.610000,20.710000,23.600000,20.550000,5.020000,-0.310000,11.020000
[21:48:39.377] a,146913,15.610000,20.710000,23.600000,20.550000,5.020000,-0.310000,11.020000
[21:48:39.427] a,147015,15.660000,20.780000,23.730000,20.570000,4.820000,0.310000,11.060000
[21:48:39.478] a,147015,15.660000,20.780000,23.730000,20.570000,4.820000,0.310000,11.060000
[21:48:39.528] a,147117,15.660000,20.780000,23.730000,20.570000,4.230000,0.030000,11.060000
[21:48:39.579] a,147117,15.660000,20.780000,23.730000,20.570000,4.230000,0.030000,11.060000
[21:48:39.629] a,147219,15.660000,20.780000,23.730000,20.570000,4.310000,0.900000,10.740000
[21:48:39.680] a,147219,15.660000,20.780000,23.730000,20.570000,4.310000,0.900000,10.740000
[21:48:39.730] a,147321,15.580000,20.740000,23.730000,20.570000,3.530000,2.470000,10.700000
[21:48:39.781] a,147321,15.580000,20.740000,23.730000,20.570000,3.530000,2.470000,10.700000
[21:48:39.831] a,147423,15.580000,20.740000,23.750000,20.620000,3.600000,1.760000,10.780000
[21:48:39.882] a,147423,15.580000,20.740000,23.750000,20.620000,3.600000,1.760000,10.780000
[21:48:39.932] a,147525,15.650000,20.780000,23.790000,20.620000,4.310000,0.820000,10.860000
[21:48:39.983] a,147525,15.650000,20.780000,23.790000,20.620000,4.310000,0.820000,10.860000
[21:48:40.033] a,147627,15.650000,20.780000,23.790000,20.620000,4.350000,1.010000,11.100000
[21:48:40.084] a,147627,15.650000,20.780000,23.790000,20.620000,4.350000,1.010000,11.100000
[21:48:40.134] a,147730,15.630000,20.750000,23.850000,20.620000,3.680000,0.700000,11.060000
[21:48:40.184] a,147730,15.630000,20.750000,23.850000,20.620000,3.680000,0.700000,11.060000
[21:48:40.234] a,147832,15.670000,20.760000,23.850000,20.620000,3.600000,0.470000,11.170000
[21:48:40.284] a,147832,15.670000,20.760000,23.850000,20.620000,3.600000,0.470000,11.170000
[21:48:40.335] a,147934,15.670000,20.760000,23.770000,20.620000,4.230000,0.390000,10.860000
[21:48:40.386] a,147934,15.670000,20.760000,23.770000,20.620000,4.230000,0.390000,10.860000
