timestamp,wearabletimestamp,b1d,b2d,b3d,b4d,xa,ya,za
21:55:53.004,580397,15.980000,20.990000,35.620000,20.160000,9.760000,-0.190000,5.210000
21:55:53.004,580397,15.980000,20.990000,35.620000,20.160000,9.760000,-0.190000,5.210000
21:55:53.005,580499,15.980000,21.030000,35.620000,20.160000,9.490000,0.030000,5.530000
21:55:53.005,580601,16.110000,21.030000,35.620000,20.100000,9.370000,0.270000,5.800000
21:55:53.055,580601,16.110000,21.030000,35.620000,20.100000,9.370000,0.270000,5.800000
21:55:53.105,580703,15.870000,21.030000,35.620000,20.170000,9.640000,-0.110000,5.530000
21:55:53.156,580703,15.870000,21.030000,35.620000,20.170000,9.640000,-0.110000,5.530000
21:55:53.206,580805,15.820000,20.920000,35.620000,20.170000,9.370000,0.500000,5.170000
21:55:53.257,580805,15.820000,20.920000,35.620000,20.170000,9.370000,0.500000,5.170000
21:55:53.307,580907,15.820000,20.920000,35.620000,20.120000,9.920000,1.290000,5.450000
21:55:53.358,580907,15.820000,20.920000,35.620000,20.120000,9.920000,1.290000,5.450000
21:55:53.408,581009,15.610000,20.970000,35.620000,20.170000,9.330000,0.700000,5.490000
21:55:53.459,581009,15.610000,20.970000,35.620000,20.170000,9.330000,0.700000,5.490000
21:55:53.509,581111,15.690000,20.990000,35.620000,20.240000,9.290000,1.290000,5.490000
21:55:53.560,581111,15.690000,20.990000,35.620000,20.240000,9.290000,1.290000,5.490000
21:55:53.610,581213,15.690000,20.990000,35.620000,20.240000,9.920000,3.210000,5.330000
21:55:53.660,581213,15.690000,20.990000,35.620000,20.240000,9.920000,3.210000,5.330000
21:55:53.710,581315,15.640000,20.960000,35.620000,20.200000,9.880000,1.840000,4.900000
21:55:53.760,581315,15.640000,20.960000,35.620000,20.200000,9.880000,1.840000,4.900000
21:55:53.810,581417,15.980000,20.960000,35.620000,20.110000,9.680000,0.110000,4.620000
21:55:53.860,581417,15.980000,20.960000,35.620000,20.110000,9.680000,0.110000,4.620000
21:55:53.910,581519,16.230000,21.060000,35.620000,20.110000,9.610000,-2.620000,5.530000
